ID	Gene1	Gene2	NumSupp	Chrom1	Breakpoint1	Chrom2	Breakpoint2	SupportingReads
GF011	HERC1	RASGEF1C	1	chr15	63727648	chr5	180119443	dfd26afd-c395-8b22-d700-4e2959d1672d
GF013	AC084219.2	DGCR14	60	chr19	44067269	chr22	19135168	feddb83c-d037-922f-3486-14cf7b42bb89,0038301a-860e-768c-3c88-ced3a5fd36f6,0c8fddc0-bc9c-6442-5840-c68a53e8b6f9,13d63cd5-acec-a67a-f3de-48e047f67a30,1c4c86ee-bc26-e880-43c5-2d553d34b07a,35063d02-828e-2b2d-37cc-4fd901200084,3caf8173-c512-cabe-4bcc-13b69908c6a6,4d55ddcd-0026-19aa-ede8-e60c18fcc558,5796ea55-1cc3-b04a-c033-d960ec75fdba,5eb023ef-0393-1843-0809-0a2c0abcd12b,75c87c0a-79c2-09ad-e358-2996baec1ac5,77516289-89e5-9683-c322-40f146fcd7c3,776be3bb-02cc-f8cc-b3ff-120cff57c0fd,7f134867-7c2c-0c0c-fb83-ef9bed1dfcae,8101190d-54a5-e893-6725-5869c9503572,8113f877-9fa9-a8b9-97f2-13ca9dba92d1,853476b2-3c5e-de70-64fc-3f50eed45a57,962590bf-03e1-1a3e-3750-460a9d68c1f5,a18b07f7-0f2d-5d6c-2825-b7b57f4f81ec,a40ede7b-799c-4ae7-322c-b17e89d8f3af,b401c0be-bcea-66c5-c8e4-6aa900ffb1b9,b5849899-67be-58e9-34d9-30d2d9019082,c5072836-76cf-4dd9-7f74-a6976209e661,ca6c6e38-509f-c3fe-b204-af3d8764c61c,cc8fb213-a791-0ee5-a90b-d8abf72a7440,d3e50a5b-c6e0-a949-09f8-8336229b6d6a,d55e0077-f827-7693-4d63-28a8790aa389
GF014	RP11-333E1.1	MAGEB18	67	chr17	5221285	chrX	26138923	feb618b4-dc73-f85a-4399-7d688046dc56,0852c4d9-f20e-9b5b-c275-11d64ff42532,0c522abb-d3c6-4c0c-e965-44d06be8b085,0fff7383-21ea-042c-6cec-a3ae1cf4ebcb,127089f5-9a89-9243-8030-212e6cd39123,15a4d0b8-2697-0632-3324-3c8f65fb73f2,1733dc12-e6b3-bb06-6a0f-3c3605d98bae,18fa6c0b-cf21-c560-8c0b-473411864a2c,1c3ff9e7-1af3-f334-4e39-2c630434b75f,1edef2aa-a124-fc9d-0ec3-143aecba9801,2755cb63-e2e2-22fe-5885-5d9d70cea67a,2e84b92f-89b0-fece-7c63-0b74b42c7d8f,3e041d62-71cc-4ffc-533e-23c8147adb82,48360515-8458-fafe-12c8-6df7b81a8049,49d82125-f829-9fc2-4ff4-0561fac54850,4e024335-464c-16fa-73e3-34e4ba347547,4f762c56-11df-5042-8140-4edeef3a65ee,59b34dc3-d962-46d8-d8f6-888a594a5c01,5cd99d75-95e6-caea-75be-30caff35ac73,5dc51333-556a-69a3-6bda-30ea88fc7120,61b11f26-2b54-5fc2-c02a-63b999e9273c,651f9cff-9f79-f75d-324c-47fa6e131120,656208fd-c8e2-b647-32ed-945cfda8ba26,6acdf4a3-0105-f787-8b7c-6a74bed4d3c6,6c127dee-253f-07b6-4340-b6a04b5a24eb,733eb2e8-185d-ff45-5a1d-175dae2e409d,74356c8c-c048-035e-f3d1-a967439e4ee2,846ff813-1c8b-140c-b8a2-df313b38b954,8a2aed1f-5d2b-0156-2b94-534f6b8885bb,8f555c47-77fe-79d4-eba4-9f35d3ef0287,a86e3596-4799-5c65-c6b1-2f1993392fe2,aa8c140d-fcd0-e1a6-191b-050f346c4cad,b0b0fd92-627b-2d20-9897-4d53ee002e90,b32fdcb5-28b8-971c-c86f-bace26696782,b3c97cf5-1073-d454-0be2-88b37a0afdaa,b6a66b02-7846-c594-f102-ec6416cd9ec3,c1e6871c-21da-e277-89f6-37ec429b4393,c67db818-2d56-08c9-178b-303e51c6e2be,cd8cb63e-8e82-fd1d-49b2-4005f7fb3dc8,d02cdd6c-87fe-0819-fa15-1ba801112ac1,d1dee058-02d6-ae61-d1d0-63f1b473bd09,d26cf6fe-fd6f-8ee7-27b2-bca699291c2d,d71a0b86-089a-b6cf-a2fe-e0fc2322d289,d7204f6a-3471-86ba-c5cd-7e4434bb4321,d7b45898-0ac6-0f2a-e5b1-75f05441d4da,da4acf2b-cd76-c221-e3e8-98fb293122ac,e5422175-5e3a-8689-62c7-aa64dc006eef,e883e081-3f17-612d-a299-eef570976de5,e946d040-bafe-d882-206a-e069b2c3ab0f,ec33c00c-5a1a-1ce2-890d-0b316b432bed,eceb5e25-985b-39df-d094-b1166d184223,ee4a9edb-b64a-4bec-634c-a8392373058c,f037f19b-79d8-8d43-20c1-a138b2c788e1,f272e595-9c4d-bab0-4f49-284f1be8b2d1,fa49111f-5045-11e0-9529-145c86ad2b52,fb6a1164-7bf4-0e98-718f-52e1e11a942c
GF016	MFGE8	PPP2R2C	23	chr15	88913243	chr4	6372722	cebf7062-deb0-e0e5-0ae9-80146ac3b99e,00849dcb-881f-7184-8bd0-fe4394231d3f,0591a5d9-d835-30cf-04f2-1b4046150e67,0a0ddc3f-e7ed-e795-2a05-7e2e8fd3356c,14608b88-2a45-898a-f01a-61ab42f32412,3aa90472-85b5-0462-500d-49a78522c9d6,3c9b23c6-8cca-6c43-6686-f2d4dfff0882,49eac259-565f-4e4b-213c-d37f02e828d6,5e9981f8-93d3-dfcc-0b75-d27c846e6510,652c90cc-d62a-c6bd-7aaf-3dd3a6b9ed5d,6ac92a6c-92fd-71c8-25f8-110b336bb6ba,7452e585-7f08-2f24-3aa6-19a24a0fc3c0,919ce726-fcdf-22d1-cb2a-0064d297a23d,aaa5c140-9df2-6263-8514-f7bf46c6d7da,b33bdc65-333c-20f5-fbc6-7177c0cfa485,c21142d1-6718-3410-2e4b-c3e3157c4be7
GF018	CCDC144NL	CTD-2006C1.2	1	chr17	20893401	chr19	12016659	00aca542-ca87-c060-f3d3-2ff3a5a8e6e1
GF019	PARM1	FOXO4	75	chr4	75033879	chrX	71101740	fdc6d183-d64f-f7bc-632f-46e610dc5560,00acbea0-9108-075f-3e1b-abb565775ca6,0d15add7-871c-f0c4-d022-ab8b863371f5,0e1168b0-ce3a-06d6-079e-1d9e48079b04,109ace67-90cb-1913-2513-0da3a2d5703f,10d97f27-4c9a-56be-3e17-d4dbba337d5b,13970daa-b0fa-7079-1101-ed62aaafe31e,1a8be8b2-ba0a-8762-7f56-cab8d9e079bd,1d630045-100a-03e1-c87c-9232ce668c6c,28306bbb-25b8-27e0-d811-caf57fb7a0ec,2ffc4085-b6f9-abca-6e86-655d19967e4a,32755f6e-f56c-8431-b119-581e5609473a,33ddbf05-1537-e5f0-dda2-e8dbafe8bdff,35fb9537-8892-e045-e0df-dca19cc1556e,375c211e-27d0-fe80-1ec7-45cfe029f495,447c10c0-3537-e515-f529-586e4663df65,45f9465a-9fcf-5f51-6614-5aac1deb95f7,48b0e005-05c7-e6b2-0b94-051ae82cc506,4c7e3a50-56ae-c1e4-6786-4d8a4aa5a293,4e29e306-f1b0-03b8-4a6b-9f9eb6ed4789,5b7c90aa-f5ac-bf13-fdc5-639df44ba413,685901c9-b789-dba9-4dac-f83bf0fbd652,6ac26261-28dc-e0f5-8fe3-1b6a2c334309,6ba8e278-e4ef-f4dd-743a-8edcb677660e,6bb83f7a-fa15-cd38-98e3-7aacd5f71bf7,70c69816-6ac3-713f-9cd9-1fce6169effb,7321eae3-ac62-d16c-dcb6-eb5657cfefc6,733cdc67-0106-22c4-c318-1b67b1bd842b,74bcf3ce-9d67-1226-2b31-a747c2ec0bc3,792956fb-1060-8ee0-e423-b15db40a2520,7a8c9a77-b998-cdaa-880f-6e84333908e0,8014dc0d-6e82-a882-b8c3-06756fd0b147,8c78c660-0114-4d98-a811-aaff468e648a,9969355a-310e-d04a-8a71-1b6e6b713ac4,9ce07736-4ec8-bf54-0d64-18654d3df32a,a27e6aa1-dbe7-4511-5973-dfe0496cb360,b1d75d33-0ae7-30f8-8474-5d2511c60f96,b99e8642-c6b5-312c-3a3e-d1fa88fde9d1,baad913a-fc59-6c33-085e-ea17fd24b1c8,babbe0e8-a43c-9e66-ff49-6d0cbe60a285,bd21319d-f4e0-7e12-d3c7-2f300b4381f1,bd733abd-fc0c-a50e-d5b8-290972a5095e,c318436d-342f-c252-3e85-4934506b13a0,ce3217be-deaa-d305-0d36-29428e0defc0,d29b6112-325d-156d-fd81-9efc7d8db770,dcb73ad8-8dee-2bfd-d8ce-f9275a8f3e24,dd34fa29-8a3b-3443-6105-7003d6a9555b,eddad935-405d-642f-0f3a-f7426918c5fd,ee8a8a83-11be-585f-3cde-4d77b5698ab4,f01b1225-39da-fc1c-4eda-9f4592b42872,f6d543bc-6303-d6de-e7cf-6f130b68fa7a,f7541b7c-a159-c539-6e49-614e2f4223c4,f77829d0-7fa9-7d7a-b3df-351d7e61011a,fb00c863-2614-2109-9318-041c5c3fe7f0,b235b971-4c84-f172-c4bd-0de7ceb96f07
GF021	SNX9	ZNF623	64	chr6	157910024	chr8	143649894	fe529a87-cea2-adaa-ca6a-29757ff2a056,076f3b31-a2bf-e4be-55d3-80b678b2431e,12ccd31f-8be4-4ed9-ee74-c613f72e8ed4,1a87b006-6b29-a0a9-8ac1-51bef1777653,1c9a7380-27b2-dd3b-b492-1d5fb25e4ba8,2414fe12-b69a-93b4-0925-dd4de5545b1d,2642b6b0-3299-1b76-b002-030419b16b4c,38ea1636-1309-648c-a777-b1fecf1973b7,3e00df6e-9109-7a2a-d375-a162d9c32f9c,45e395e9-6a4a-fb02-c1d4-58a61ec03ea4,46d20256-4736-bc83-47cd-1cb62f30a1c9,4b287fab-3eb5-e664-5696-fe62267971f1,4d9fa42a-49a4-e4b1-2693-6cbd0c8aa36b,504b9de5-0195-3a27-9621-b3887c4f24f2,5306db06-ebe1-70f8-f480-4270edef7624,57bef2fc-62ad-a873-d7e7-14b9264ebe9d,6a63fb4d-1751-e906-0476-c351a8cfe9cc,6e57f82b-9b94-f21a-37d4-06e923c40ef0,754b0fe6-6f6f-cbc3-6d8c-f51eb25defdd,761a03dc-9b3f-1710-2fe2-a2a2155802a2,7b448b03-cd97-5fa5-13d0-529e973c60b0,7dcdfe1a-f754-14e6-cd9b-9b042e0d2999,8217f407-69d5-85e2-771e-fefe3606d0fa,859ca3f3-fe1b-6e86-12e2-a6e2353453c2,8736672d-c68b-e200-2d63-ae63d7b7ba4c,8d0d12e8-f90d-523b-25eb-620191cc406b,993e10b4-99a4-7232-9b79-07f0078982bd,9f4df87d-f5c4-d902-19ef-c25c0b6a31d8,a1a2e826-3147-2a99-1ee4-b96d6ad81d98,a2e57f73-0f8d-e4a7-67ca-5f6ab7aaac0c,a3417636-a2bd-6036-5f54-39b6a3593638,a40104fc-f8b1-dcfd-cde6-bbadbc70f8a6,a862f1e3-9a9f-7fa7-b27d-2b44b2facd08,ba9676a3-2850-2498-f815-c7d812503eb3,bb3182ed-7ce1-1438-5c8d-aac88c5b8ddb,c1ddfd0d-239d-0842-2eb5-d699f7502903,c23ee84d-43a9-2b6f-94af-2f7c5d89b0ca,c4d73c36-e9ce-ecd3-6fd2-a9a0f6eb54c3,c6e2a765-69e1-2e4c-8885-c9b13d95cafd,c7cf9aff-df73-3a24-df0f-090010a5160b,c9877e0a-f2d6-ba4b-e41e-d33581e1751a,cd192dc2-9fd8-c704-49e6-9c12aac6562b,cde09e1d-868a-e482-21f6-fc8791021dd6,ce678754-2857-3b61-c621-146087878caf,d191b1f8-360a-253b-5725-4f0e828363be,d99de592-a6a3-bf65-ccff-da2014cb42e2,d9c5500f-448f-c68b-7175-2919b0d5e417,d9ef49d6-e081-2a7b-cb90-6bd508b026bb,db9a1e5b-6dee-6aab-f9fc-bc084f31da17,dc26c3cd-d8e5-9c79-3c47-9dc266ec1fd3,dcc17cc1-8b84-4e39-670f-a06356a95f03,e09a1672-b27f-fb60-61af-79bd1085c72a,e22f3738-e166-8e35-0453-da4442df640a,e64d7eba-1e1e-c619-2019-3d760a8c577c,e9395e99-dcdb-ad4e-d2b3-a52398efb611,e97cc226-faeb-0a42-910d-c36c7c64fde1,ea9c1231-f2bd-b086-df79-bd34048b3065,eacfd171-d8ac-7f3f-2db6-010a81d530fd,eee7857b-4e69-6bdc-9cd4-bdb43ac16915,f583cb28-a470-1f9f-db4b-c928f7ce4990,fb251290-0741-d7f9-154d-86ea9525651a,fbab900a-99c6-0cc7-f6be-60f7eb0a9d7d
GF022	SNX9	ZNF623	1	chr6	157906213	chr8	143649901	bd4480bd-ebde-f453-e235-811a77e0ef09
GF023	PAPLN	SAP30	27	chr14	73261158	chr4	173373513	f1a9569c-9e47-efea-3f29-410d4efc93d7,00d4af6a-8f33-e519-72f7-928e56f38ca3,0997ed81-57cc-e2b5-9377-39f7b20d6e89,172f7d75-4949-4886-55c8-d1cf6c51d2e9,1a7a88de-98ce-dc4f-cb2a-3f5de29dd368,1d7eec95-3bfd-416c-bcd9-99394043065f,2bb8826b-fa68-cba1-c5aa-6a7ee957bb9d,31957f99-7571-b07d-2f7e-617614edfaa4,3c409a84-a72d-9987-ee40-a5970cc4d1b1,56808603-4208-4c32-a432-b504143b8f4d,59f3aa8a-176f-7604-ab00-eccd1d46f645,5b20ed5a-0443-899c-6a8f-b2ad6ca81887,901d32e5-cffc-124c-1d36-c55dd8f13ba6,9e1e8587-d054-8be2-6bb6-9c2928895fad,a05fe647-be2c-93e1-1b55-c460fb31703f,b93ac7ad-46b0-d076-0302-0863eac9f840,ce8e335e-5aa9-177e-56eb-1f679399249d,dabce257-e816-7710-0f8c-9c3ef8d4b8ee,951b1dd9-2a53-bd3a-1b37-744f0ebcca95
GF024	PAPLN	SAP30	4	chr14	73272657	chr4	173373513	71915a2c-941a-44aa-8f1c-2e347fa1ace2,6bceb0fb-27f8-2ec7-0dcf-b1a58dd2ffda
GF025	PAPLN	SAP30	1	chr14	73264597	chr4	173373512	9931cf30-f2ab-bcae-8ff2-02054cf7ae41
GF026	PAPLN	SAP30	1	chr14	73267692	chr4	173373501	4d45f6d4-cdb4-1ef0-e2c9-9e536caa501b
GF027	E2F7	YLPM1	26	chr12	77050739	chr14	74782321	fecb59c3-cc28-ef43-891d-dfcb3bce902f,14d35a53-5e07-3bf8-5259-687f80b0a691,3e7531a2-173e-85de-446e-7894fd70348d,4b5937fd-1f3d-ef09-4f6e-7c15411e9446,61d7b5a8-47fc-f56c-537c-32fc9ec3e8c3,6dc3365a-b0f6-ba10-b722-b4d2f7b81547,73523682-cad3-ea51-6401-527c333bc61e,7d8cc60c-0a88-a657-4c76-4fb0cfb5a5d8,8c29c267-40a8-0632-4033-33e579d55f86,9d6c2faa-e3c7-2b9f-eee9-894351f4a43f,a26a9be0-cb43-d771-8536-781b234a4042,b85d1bdf-5fe0-8aca-34c9-82f1b9c2b6b3,c126fe3b-99cc-18e8-56b5-60a59e771eeb,c4a3873e-cbbb-ac7d-c377-1a26bb8e6e81,dc107700-61c3-8bb4-b118-f7d47b94e330,f1fcabb2-3198-2eb8-6b2d-f409b0a17486
GF029	E2F7	YLPM1	10	chr12	77024174	chr14	74782319	94ccec70-7baf-8b80-380a-dd93ca0f36a4,1df81860-3c9b-2c1b-b020-b1c3bb69612b,21875f9f-824e-89f5-48ce-16e05ae82615,3334c679-4ae8-7d58-d67e-8eead5258a05,4246ebec-dd31-8f18-0be0-ee3fe1377c71,4d276937-2ea8-d3fb-625c-897b228cc469,75041260-f033-1d2e-9739-24c36f29fb20,7d9ca61c-95ff-4cec-c5a3-30f661752f2b
GF030	E2F7	YLPM1	5	chr12	77030332	chr14	74782315	ea376083-d588-3198-710f-d8af26a7fc6e,3c007712-8040-31ae-592d-5028fb5942f7,4e2efc8f-ab47-f08c-dc4e-60ddef2a5b75
GF031	E2F7	YLPM1	4	chr12	77044793	chr14	74782320	be9530a3-c6f5-0568-c908-3f938e647f3f,6b7488ce-8437-d1be-11c1-e38713b4ec16,b8215e30-7507-2d38-002e-f476dd4182e6
GF032	CREB3L2	PNMA3	59	chr7	137922588	chrX	153056942	fb22051d-709b-bda9-89cb-e18f22f7da58,036506b9-2abf-ffa9-6eda-f964c4343efb,0b17757f-0b84-eb2d-cd11-d6f79314a1c4,0d387b2f-9486-4d1d-3f98-53bbaec777ba,1eccaca8-8e4d-f317-6a73-b498dc20c6c4,20253405-0a7c-e94c-1dcb-a01a7903d11a,212d0b2d-22bc-5885-900c-30a5beedd196,26279466-2625-53ff-ab25-790daaa25558,2be68004-4835-6240-e2f2-970b6ddcca6e,2f1920f1-45ed-b548-7610-1364468b6253,2fe6d45d-b316-d178-a02b-0556ecc862fb,3189fd25-741e-ab9c-3988-189b51b379a7,37fa1037-6cb7-bc67-d05c-57352fffb12c,395d6f7b-7717-1575-c555-c9cc67f006bd,3b0dd6c3-f7e8-9085-f162-7365dff4e2fa,3ed7f0fe-0eeb-dd45-bb2e-44f001396339,40215d8b-fb50-a6a6-b466-985890f7a5ff,41b1f2c5-1364-e801-e7b8-49c89b115d0e,436e1b57-e5d3-3b50-a557-98af54083ffa,4e5cfbea-d374-28a5-b733-36ae124e1129,4efc3193-2ccc-d4cb-0f40-8cf40cff26de,5bc4a36e-b6a2-c24c-98d8-b0929615273b,5ef8489b-4c06-9feb-9163-00960d058ed6,7122b597-8ba3-075b-8f14-a687b83ea29f,7354f55d-34af-1501-9042-663f31c567f9,77155f36-b5e7-bce3-47d7-e7671864745c,88bf0f82-7654-9427-5d6a-150a8fd66a9c,96d47744-80e0-75c8-6cb0-2c4ed7212c37,9b066de5-b1fc-a9bf-8588-9372db88db18,a3b690f7-821e-90ca-d12f-cef1e883cc00,aa7ac0a1-fbca-231c-9d73-566e086886c8,ae2cae68-6546-db9c-2504-8dc428006aed,ae7286c5-00c1-4d28-819b-705eef7c7b34,b0e83d19-d6c2-4485-502e-1509f8ef2baf,b0f53723-a0ba-5649-dfac-1342bae17004,b426f0e3-857f-f791-737d-6825f951a7bc,b4c350e9-3ed7-f09f-2510-d753acf613d7,b86e7337-f747-f301-f0f3-2753d0ccbcde,b963ec5c-3dd4-1355-9b68-9cdfede759aa,ba578683-a741-e723-ba77-622ceed5a526,bc8be6bf-05b0-6ca0-a6dc-ceb047312a6b,bdbdd48b-2eae-d226-db4a-2fd950c7241a,c28299c9-56d2-6560-5c42-cbf2d94a8204,c98a1ba8-a28a-091f-2229-3475ade4f071,cca09adc-a64d-1766-765f-2c297eee4952,cd0f74bd-a1c3-a38f-b69d-b1c5f4299866,d03bf8d0-1cb7-0e2b-080a-56a5edaf4036,d51c4559-6f06-bcc2-2e89-757f9fb5ead6,d6104ec3-e86e-cc4a-40c8-9eb859f249e8,d6a6759a-05aa-066a-9000-b8a07d559ee7,db5c3901-6de1-8ced-f9b6-1c292ca63732,dfb7995e-46e8-e70c-6318-e2ebef516b9b,e2a8d30d-2384-0855-085b-5295c1032f64,e92f1288-8067-32c4-088c-b89522a12c75,ea1b9fd4-a117-a5ef-cca0-485a60913741,fb1987cc-2760-e173-0bd3-6abaf1b89821,02324135-e377-5d16-e31a-75f800b55743,b3bd6200-995c-63cf-2cb1-767a78e21e6d,00f9d380-441b-ef95-f3a6-9176c805bdb5
