ID	Gene1	Gene2	NumSupp	Chrom1	Breakpoint1	Chrom2	Breakpoint2	SupportingReads
GF05165	UBAP2L	ZHX1-C8orf76	1	chr1	154232219	chr8	123268789	m64363e_230614_195212/128779869/ccs/16_1211
GF05166	TMEM135	MT-RNR2	1	chr11	87119661	chrM	2797	m64363e_230614_195212/128779939/ccs/6772_8224
GF05167	MTF2	TGIF2	1	chr1	93128253	chr20	36593048	m64363e_230614_195212/128780142/ccs/8287_9474
GF05168	RPS29	MFN1	1	chr14	49586877	chr3	179370604	m64363e_230614_195212/128780470/ccs/13_600
GF05169	CDKN2AIPNL	UBE2D4	1	chr5	134402395	chr7	43947393	m64363e_230614_195212/128780900/ccs/8158_9449
GF05170	USP15	POC1B	1	chr12	62322162	chr12	89469918	m64363e_230614_195212/128780995/ccs/2900_3773
GF05171	EHD1	TTC37	1	chr11	64868686	chr5	95526591	m64363e_230614_195212/128843976/ccs/6444_7009
GF05172	PPP1R8	LHX4-AS1	1	chr1	27839125	chr1	180355999	m64363e_230614_195212/128843995/ccs/16_1089
GF05173	PLD1	MFN1	1	chr3	171672604	chr3	179360009	m64363e_230614_195212/128844035/ccs/3720_4939
GF05174	MAP4K5	HMGB2	1	chr14	50479517	chr4	173332833	m64363e_230614_195212/128844371/ccs/7524_9251
GF05175	WDPCP	HUWE1	1	chr2	63588249	chrX	53662981	m64363e_230614_195212/128844485/ccs/7198_7820
GF05176	SSB	TOPBP1	1	chr2	169799475	chr3	133618029	m64363e_230614_195212/128844779/ccs/7356_8254
GF05177	MT-ND5	FTX	1	chrM	14558	chrX	74075414	m64363e_230614_195212/128845142/ccs/1426_4075
GF05178	AL627171.2	NCOR1	1	chr14	49862550	chr17	16083054	m64363e_230614_195212/128845327/ccs/7085_7657
GF05179	RP5-1073O3.2	HERPUD1	1	chr1	113826714	chr16	56934668	m64363e_230614_195212/128845359/ccs/3164_5405
GF05180	SLC15A4	WRN	4	chr12	128813302	chr8	31141915	m64363e_230614_195212/149293852/ccs/15_1590,m64363e_230614_195212/128845383/ccs/521_2085
GF05181	ITPK1	FANCI	1	chr14	93100692	chr15	89297773	m64363e_230614_195212/128845486/ccs/4281_5667
GF05182	IPO9	TSR1	1	chr1	201862737	chr17	2336038	m64363e_230614_195212/128846126/ccs/9777_10597
GF05183	TEX264	PHC3	2	chr3	51701694	chr3	170126700	m64363e_230614_195212/43322195/ccs/15_1750,m64363e_230614_195212/128846681/ccs/2285_4024
GF05184	TANGO2	ETV5	1	chr22	20065582	chr3	186105044	m64363e_230614_195212/128909407/ccs/6284_7447
GF05185	USP7	RP11-876N24.2	1	chr16	8921295	chr16	10888312	m64363e_230614_195212/128909782/ccs/6411_7346
GF05186	P2RX5-TAX1BP3	DCP1A	2	chr17	3672659	chr3	53337099	m64363e_230614_195212/128910000/ccs/16_1308
GF05187	PIAS1	AP3B1	1	chr15	68182689	chr5	78293181	m64363e_230614_195212/128910719/ccs/6488_7493
GF05188	RPL11	MAP10	1	chr1	23693909	chr1	232808099	m64363e_230614_195212/128911336/ccs/7056_7619
GF05189	SRP9	ARID4B	1	chr1	225785181	chr1	235323167	m64363e_230614_195212/128911619/ccs/13_1229
GF05190	DGKE	EEF1A1P5	1	chr17	56866928	chr9	133020786	m64363e_230614_195212/128975004/ccs/3518_4341
GF05191	NFE2L2	NOP58	1	chr2	177241607	chr2	202285596	m64363e_230614_195212/128975489/ccs/7526_8992
GF05192	FTO	ZNF426	1	chr16	53801789	chr19	9528044	m64363e_230614_195212/128976374/ccs/764_1834
GF05193	MALAT1	SAMD9L	1	chr11	65499095	chr7	93147399	m64363e_230614_195212/128976576/ccs/15_1937
GF05194	RPS14	CALU	1	chr5	150446923	chr7	128758946	m64363e_230614_195212/128976658/ccs/2958_3938
GF05195	TPP2	BTBD7	2	chr13	102616849	chr14	93283135	m64363e_230614_195212/55771734/ccs/8885_10663,m64363e_230614_195212/128977138/ccs/6279_8051
GF05196	PPP6R3	TPP2	2	chr11	68463121	chr13	102616849	m64363e_230614_195212/55771734/ccs/8885_10663,m64363e_230614_195212/128977138/ccs/6279_8051
GF05197	MTPAP	IFNAR1	1	chr10	30310388	chr21	33355804	m64363e_230614_195212/129040455/ccs/5463_7863
GF05198	PTPRA	ZNF292	1	chr20	2958110	chr6	87259889	m64363e_230614_195212/129040605/ccs/9052_10016
GF05199	C1GALT1	UMAD1	1	chr7	7182822	chr7	7673304	m64363e_230614_195212/129040736/ccs/6951_9318
GF05200	MAN2B1	ZNF675	1	chr19	12659048	chr19	23686475	m64363e_230614_195212/129041220/ccs/5536_7977
GF05201	ZNF609	ZNF638	1	chr15	64633006	chr2	71386938	m64363e_230614_195212/129042209/ccs/8735_9510
GF05202	FTH1	CTA-292E10.9	1	chr11	61967518	chr22	28800335	m64363e_230614_195212/129042372/ccs/5849_6994
GF05203	MALAT1	HNRNPA2B1	1	chr11	65499082	chr7	26195865	m64363e_230614_195212/129042691/ccs/5679_6635
GF05204	LINC01137	PRKD3	1	chr1	37474318	chr2	37253040	m64363e_230614_195212/129043003/ccs/1878_5108
GF05205	MSI2	C4orf29	1	chr17	57419339	chr4	128034209	m64363e_230614_195212/129043030/ccs/7068_7755
GF05206	RP11-712B9.2	NUMB	1	chr11	95221238	chr14	73313904	m64363e_230614_195212/129106204/ccs/7257_8475
GF05207	AKIRIN1	XXbac-BPG181M17.5	1	chr1	38993297	chr6	32952895	m64363e_230614_195212/129107172/ccs/3407_4046
GF05208	PTMAP5	PTMA	6	chr13	81690320	chr2	231708719	m64363e_230614_195212/73270197/ccs/1552_2515,m64363e_230614_195212/129107678/ccs/4962_6208,m64363e_230614_195212/1968476/ccs/10667_11947,m64363e_230614_195212/50856075/ccs/3443_4697
GF05209	THEM4	PIAS2	1	chr1	151893978	chr18	46803229	m64363e_230614_195212/129108425/ccs/7485_8859
GF05210	TCP11L1	PAX5	1	chr11	33094007	chr9	36863844	m64363e_230614_195212/12911196/ccs/13_987
GF05212	ALG9	RPS29	2	chr11	111851239	chr14	49586816	m64363e_230614_195212/12911226/ccs/3198_4235
GF05211	ALG9	RPS29	1	chr11	111784451	chr14	49586813	m64363e_230614_195212/99550395/ccs/13_2546
GF05213	AEBP2	KLC1	1	chr12	19460553	chr14	103678485	m64363e_230614_195212/12911465/ccs/2703_4257
GF05214	MEF2C	NT5C3A	1	chr5	88744326	chr7	33016909	m64363e_230614_195212/12911488/ccs/16_522
GF05215	LCP1	C9orf3	1	chr13	46145962	chr9	94943910	m64363e_230614_195212/12911522/ccs/1806_2447
GF05216	THAP3	OAZ1	1	chr1	6626425	chr19	2272429	m64363e_230614_195212/12911801/ccs/6596_7841
GF05217	FNBP4	KDM4C	1	chr11	47728984	chr9	6763373	m64363e_230614_195212/12912055/ccs/7032_8617
GF05218	PIK3CB	TNIK	1	chr3	138731838	chr3	171365372	m64363e_230614_195212/12912280/ccs/13_867
GF05219	PPP1R18	MT-ND1	1	chr6	30686333	chrM	3304	m64363e_230614_195212/12912321/ccs/4524_5405
GF05220	PTBP1	XKR6	2	chr19	805186	chr8	11195221	m64363e_230614_195212/66521434/ccs/2439_4120,m64363e_230614_195212/12912754/ccs/3784_5464
GF05221	S100PBP	AP001347.6	1	chr1	32825311	chr21	14027597	m64363e_230614_195212/12912788/ccs/6410_10861
GF05222	GMFG	CCDC69	1	chr19	39328649	chr5	151181570	m64363e_230614_195212/129171611/ccs/1071_2140
GF05223	MCOLN2	CIITA	1	chr1	84926022	chr16	10912232	m64363e_230614_195212/129171623/ccs/2370_3238
GF05224	TUBA1B	ACTB	1	chr12	49128114	chr7	5529373	m64363e_230614_195212/129171638/ccs/5780_6454
GF05225	UBE2D2	CHD7	1	chr5	139541557	chr8	60770114	m64363e_230614_195212/129172115/ccs/3573_5044
GF05226	MBD5	ORC4	1	chr2	148021228	chr2	148021247	m64363e_230614_195212/129172270/ccs/7203_8225
GF05227	MDM2	KANSL1	1	chr12	68813901	chr17	46062466	m64363e_230614_195212/129172877/ccs/2586_3276
GF05228	RP11-523O18.1	SKIL	1	chr10	49015387	chr3	170394272	m64363e_230614_195212/129172901/ccs/4832_7055
GF05229	BCO2	EIF2S3	1	chr11	112201393	chrX	24077344	m64363e_230614_195212/129173172/ccs/2544_3384
GF05230	SGOL1	OXSR1	1	chr3	20166881	chr3	38233869	m64363e_230614_195212/129173372/ccs/4285_4866
GF05231	RP11-968A15.8	RPL7A	1	chr12	54286732	chr9	133351267	m64363e_230614_195212/129237342/ccs/5973_6760
GF05232	TPM4	GATAD2A	2	chr19	16083414	chr19	19432046	m64363e_230614_195212/129237583/ccs/688_2377
GF05233	DUSP16	C12orf79	1	chr12	12491377	chr12	92127465	m64363e_230614_195212/129238240/ccs/4738_6198
GF05234	PARN	PRKCB	1	chr16	14590294	chr16	24113951	m64363e_230614_195212/129238263/ccs/4461_6515
GF05235	PTEN	PPM1B	1	chr10	87934044	chr2	44235542	m64363e_230614_195212/129238278/ccs/5809_8541
GF05236	AL627171.2	CASK	1	chr14	49862550	chrX	41915678	m64363e_230614_195212/129238620/ccs/2579_3127
GF05237	RTCA	RPS29	1	chr1	100292397	chr14	49586634	m64363e_230614_195212/129238661/ccs/16_616
GF05238	DPH6	ZKSCAN7	1	chr15	35373518	chr3	44582969	m64363e_230614_195212/129238751/ccs/13_1451
GF05239	DNAJC24	IMMP1L	1	chr11	31370766	chr11	31432775	m64363e_230614_195212/129238769/ccs/4317_5937
GF05240	USP33	RPF1	1	chr1	77696879	chr1	84491948	m64363e_230614_195212/129239090/ccs/6712_8490
GF05241	KANSL1	SPOP	1	chr17	46180256	chr17	49636264	m64363e_230614_195212/129239490/ccs/1045_4231
GF05242	SFT2D1	KCND2	2	chr6	166330159	chr7	120403598	m64363e_230614_195212/166397680/ccs/8769_10013,m64363e_230614_195212/129239523/ccs/7629_8874
GF05243	MT-CO1	MT-ND4	2	chrM	5900	chrM	11835	m64363e_230614_195212/142608712/ccs/1027_6695
GF05244	CPNE1	VPRBP	2	chr20	35654616	chr3	51447685	m64363e_230614_195212/52168607/ccs/5579_6947,m64363e_230614_195212/129239564/ccs/3111_4479
GF05245	LINC01588	RP11-343C2.9	1	chr14	49993861	chr16	69349075	m64363e_230614_195212/129302579/ccs/838_2853
GF05246	ST3GAL4-AS1	ANKRD44	1	chr11	126353040	chr2	197098153	m64363e_230614_195212/129302905/ccs/9907_13105
GF05247	RTTN	GSN	1	chr18	70003131	chr9	121283372	m64363e_230614_195212/129303182/ccs/5249_8736
GF05248	CTC-432M15.3	PLEKHA2	1	chr5	131768763	chr8	38955866	m64363e_230614_195212/129303302/ccs/2621_3917
GF05249	CH507-528H12.1	NUDT1	1	chr21	8393274	chr7	2251037	m64363e_230614_195212/129304951/ccs/3437_3991
GF05250	HNRNPL	AKIRIN2	1	chr19	38849809	chr6	87701678	m64363e_230614_195212/129304965/ccs/7397_8906
GF05251	SF1	DRAP1	1	chr11	64778361	chr11	65919829	m64363e_230614_195212/129305090/ccs/1579_2473
GF05252	MORF4L1	RHEB	1	chr15	78882610	chr7	151502028	m64363e_230614_195212/129368360/ccs/13_707
GF05253	RBM39	AGPAT3	1	chr20	35726217	chr21	43882521	m64363e_230614_195212/129369037/ccs/768_1415
GF05254	EIF1AD	HLA-DQA1	1	chr11	65996987	chr6	32647179	m64363e_230614_195212/129369285/ccs/1585_2984
GF05255	CIITA	CYLD	1	chr16	10931848	chr16	50746080	m64363e_230614_195212/129369311/ccs/4366_5485
GF05256	UBE2E2	LACE1	1	chr3	23502634	chr6	108409471	m64363e_230614_195212/129369665/ccs/7994_9010
GF05257	NOL9	GTF2H3	1	chr1	6522096	chr12	123661766	m64363e_230614_195212/129370162/ccs/15_2699
GF05258	CHST11	EIF5A2	1	chr12	104570478	chr3	170902734	m64363e_230614_195212/129370200/ccs/1455_2465
GF05259	BTRC	IL4I1	1	chr10	101470614	chr19	49889192	m64363e_230614_195212/129370945/ccs/5126_11005
GF05260	MCOLN2	AC079610.1	1	chr1	84925947	chr2	213021196	m64363e_230614_195212/129434182/ccs/6827_7484
GF05261	COG5	BRAF	2	chr7	107363998	chr7	140825001	m64363e_230614_195212/24840324/ccs/9090_10421,m64363e_230614_195212/129434601/ccs/5035_6379
GF05262	NCAPD2	ARID3A	1	chr12	6531770	chr19	948644	m64363e_230614_195212/129434907/ccs/4966_5815
GF05263	HNRNPC	MT-CO1	1	chr14	21250909	chrM	7402	m64363e_230614_195212/129435114/ccs/2821_6275
GF05264	PTEN	MT-CO1	1	chr10	87970782	chrM	7402	m64363e_230614_195212/129435114/ccs/2821_6275
GF05265	C10orf76	MT-CO1	1	chr10	101993308	chrM	7402	m64363e_230614_195212/129435114/ccs/2821_6275
GF05266	PTEN	HNRNPC	1	chr10	87969804	chr14	21250909	m64363e_230614_195212/129435114/ccs/2821_6275
GF05267	PTEN	C10orf76	1	chr10	87969804	chr10	101993308	m64363e_230614_195212/129435114/ccs/2821_6275
GF05268	CPSF6	CYP51A1	2	chr12	69265884	chr7	92133561	m64363e_230614_195212/142347035/ccs/8394_9562,m64363e_230614_195212/129435457/ccs/7715_8876
GF05269	YY1	PDIA3	1	chr14	100254013	chr15	43758785	m64363e_230614_195212/129435830/ccs/7447_8101
GF05270	C2orf69	RAPGEF6	1	chr2	199930020	chr5	131432607	m64363e_230614_195212/129435906/ccs/4346_8826
GF05271	LIPA	EIF2AK2	2	chr10	89340444	chr2	37106942	m64363e_230614_195212/166201899/ccs/10390_12774,m64363e_230614_195212/129435990/ccs/6020_8400
GF05272	BEST1	SFSWAP	1	chr11	61966035	chr12	131763876	m64363e_230614_195212/129436103/ccs/6837_8391
GF05273	CTD-2260A17.2	KIAA2026	1	chr5	96907838	chr9	5937510	m64363e_230614_195212/129436301/ccs/3090_4306
GF05274	RP11-446E24.4	TMEM131	1	chr1	54170293	chr2	97816235	m64363e_230614_195212/129436510/ccs/5858_7168
GF05275	SEL1L3	MT-ND2	1	chr4	25842415	chrM	5193	m64363e_230614_195212/129499435/ccs/9650_10195
GF05276	LRMP	SCYL2	1	chr12	25081424	chr12	100278235	m64363e_230614_195212/129499723/ccs/11_961
GF05277	C2orf43	PTMA	1	chr2	20804681	chr2	231711362	m64363e_230614_195212/129500066/ccs/1345_2819
GF05278	RACGAP1	MEF2BNB-MEF2B	1	chr12	49996657	chr19	19146379	m64363e_230614_195212/129500144/ccs/5306_9492
GF05279	RACGAP1	NPM1	1	chr12	49989161	chr5	171387851	m64363e_230614_195212/32180623/ccs/2773_6695
GF05280	RACGAP1	NPM1	1	chr12	49994686	chr5	171387853	m64363e_230614_195212/129500144/ccs/5306_9492
GF05281	MEF2BNB-MEF2B	NPM1	1	chr19	19146379	chr5	171387853	m64363e_230614_195212/129500144/ccs/5306_9492
GF05282	CDC73	RNF111	1	chr1	193159563	chr15	58904985	m64363e_230614_195212/129500373/ccs/3729_5110
GF05283	GTF2B	FOPNL	1	chr1	88857699	chr16	15867240	m64363e_230614_195212/129500491/ccs/6098_7815
GF05284	PPP2R5C	RGPD5	1	chr14	101816775	chr2	109851115	m64363e_230614_195212/129500669/ccs/1451_4352
GF05285	LAT2	MT-RNR2	1	chr7	74217234	chrM	1932	m64363e_230614_195212/129501195/ccs/10891_11463
GF05286	UBE2G1	MT-RNR2	1	chr17	4339351	chrM	2008	m64363e_230614_195212/129564727/ccs/1545_2204
GF05287	TMEM50A	IMMT	1	chr1	25357950	chr2	86154465	m64363e_230614_195212/129565698/ccs/4120_6255
GF05288	LYN	MT-ND4L	1	chr8	55955780	chrM	10470	m64363e_230614_195212/129566465/ccs/16_1932
GF05289	TTC14	KALP	2	chr3	180612698	chrY	13901251	m64363e_230614_195212/16843495/ccs/3884_6077,m64363e_230614_195212/129566500/ccs/4837_7026
GF05290	RP11-793H13.10	AL627171.2	2	chr12	53618857	chr14	49862550	m64363e_230614_195212/129566527/ccs/640_1210
GF05292	LRRC48	PSMD11	1	chr17	18011261	chr17	32448601	m64363e_230614_195212/129566708/ccs/4116_5460
GF05293	CHD9	XAF1	1	chr16	53283152	chr17	6774843	m64363e_230614_195212/129566742/ccs/9860_10922
GF05294	ATP8A1	SLC10A7	1	chr4	42614830	chr4	146420331	m64363e_230614_195212/129566759/ccs/2847_4571
GF05295	CYFIP2	EBF1	1	chr5	157277091	chr5	158705060	m64363e_230614_195212/129567044/ccs/880_2401
GF05296	ARFGEF2	USP25	2	chr20	48922009	chr21	15762889	m64363e_230614_195212/166658743/ccs/10571_11605,m64363e_230614_195212/129630316/ccs/13_1049
GF05297	RP13-672B3.2	PXMP2	1	chr12	132701308	chr12	132701336	m64363e_230614_195212/129630334/ccs/667_1096
GF05298	CDC42SE2	G3BP1	1	chr5	131397765	chr5	151793362	m64363e_230614_195212/129630427/ccs/1269_2067
GF05299	DCAF6	RP11-705C15.2	1	chr1	168043022	chr12	9648933	m64363e_230614_195212/129630515/ccs/7080_8815
GF05300	TPTE2P6	IP6K1	1	chr13	24425988	chr3	49773906	m64363e_230614_195212/129630546/ccs/6769_12173
GF05301	ZNF106	ANKHD1	1	chr15	42416030	chr5	140486343	m64363e_230614_195212/129631339/ccs/4795_6112
GF05302	RRAS2	CELF1	1	chr11	14348995	chr11	47552013	m64363e_230614_195212/129631347/ccs/2435_3910
GF05303	USP25	EBAG9	1	chr21	15746631	chr8	109543779	m64363e_230614_195212/129631446/ccs/4228_5104
GF05304	MYO5A	SPARCL1	1	chr15	52371957	chr4	87491861	m64363e_230614_195212/129631462/ccs/3743_5360
GF05305	ATAD1	TNKS2	1	chr10	87755780	chr10	91852085	m64363e_230614_195212/129632246/ccs/8983_9974
GF05306	TDRD3	ZFX	1	chr13	60487217	chrX	24177189	m64363e_230614_195212/129632450/ccs/7835_8945
GF05307	BIRC6	RBM5	1	chr2	32574366	chr3	50104393	m64363e_230614_195212/129632618/ccs/1951_2507
GF05308	GNG7	GMFG	1	chr19	2555146	chr19	39329627	m64363e_230614_195212/129632813/ccs/16_587
GF05309	THEM4	LINC00278	1	chr1	151874486	chrY	3014460	m64363e_230614_195212/129696082/ccs/10461_11257
GF05310	WSB1	ACTR8	1	chr17	27312939	chr3	53876541	m64363e_230614_195212/129696171/ccs/2052_3558
GF05311	CH507-528H12.1	CD74	1	chr21	8394088	chr5	150402610	m64363e_230614_195212/129696187/ccs/5309_6195
GF05312	GRN	ARL17A	1	chr17	44347014	chr17	46557963	m64363e_230614_195212/129696323/ccs/6011_7077
GF05313	CCDC132	CASK	1	chr7	93260403	chrX	41909661	m64363e_230614_195212/129697106/ccs/13_2917
GF05314	GORAB	SMG6	1	chr1	170541180	chr17	2126716	m64363e_230614_195212/129697596/ccs/16_2857
GF05315	TRIP12	HIVEP2	2	chr2	229788312	chr6	142859597	m64363e_230614_195212/133563049/ccs/2311_3037,m64363e_230614_195212/129697753/ccs/6004_6726
GF05316	SLFN12L	PSMD5	2	chr17	35522481	chr9	120822658	m64363e_230614_195212/178062308/ccs/5482_6369,m64363e_230614_195212/129698059/ccs/6810_7700
GF05317	NPIPB6	TEX14	1	chr16	28362233	chr17	58631353	m64363e_230614_195212/129698135/ccs/2782_3489
GF05318	MT-RNR2	TAF1	1	chrM	3207	chrX	71419051	m64363e_230614_195212/129761402/ccs/2056_3881
GF05319	PTMA	PAXBP1	1	chr2	231711896	chr21	32761105	m64363e_230614_195212/129761491/ccs/6963_8219
GF05320	HP1BP3	A4GALT	2	chr1	20743424	chr22	42718531	m64363e_230614_195212/140444992/ccs/15450_16394,m64363e_230614_195212/129761627/ccs/710_1655
GF05321	GTPBP1	ZC3H7B	1	chr22	38719121	chr22	41346641	m64363e_230614_195212/12976164/ccs/12370_13579
GF05322	UBA6-AS1	HSD17B4	2	chr4	67844154	chr5	119503336	m64363e_230614_195212/129762061/ccs/920_3109
GF05323	PPAN-P2RY11	IFI30	1	chr19	10111972	chr19	18174623	m64363e_230614_195212/129762365/ccs/13869_14896
GF05324	RBBP6	PRPF40A	1	chr16	24552644	chr2	152666781	m64363e_230614_195212/129763164/ccs/6627_10033
GF05325	ORAI2	THOC2	1	chr7	102448395	chrX	123647638	m64363e_230614_195212/12976983/ccs/16_1013
GF05326	INPP5F	CBX5	2	chr10	119741806	chr12	54271627	m64363e_230614_195212/144311241/ccs/1201_1699,m64363e_230614_195212/12976983/ccs/5748_6246
GF05327	C6orf136	MT-CYB	1	chr6	30653299	chrM	15662	m64363e_230614_195212/12977340/ccs/1061_1632
GF05328	CTC-559E9.4	RREB1	1	chr19	19796564	chr6	7236869	m64363e_230614_195212/12977842/ccs/6099_8212
GF05329	SUN2	MKL1	2	chr22	38755793	chr22	40430247	m64363e_230614_195212/1442162/ccs/6835_8712,m64363e_230614_195212/12977973/ccs/5011_6886
GF05330	APH1A	DAGLB	1	chr1	150265761	chr7	6409230	m64363e_230614_195212/12978089/ccs/16_1874
GF05331	RBX1	RNU6ATAC	1	chr22	40964046	chr9	134164437	m64363e_230614_195212/12979013/ccs/4197_4783
GF05332	ZBTB20	RPF2	1	chr3	114712820	chr6	111024600	m64363e_230614_195212/129827413/ccs/6768_7967
GF05333	RILPL2	RPS29	1	chr12	123411133	chr14	49586756	m64363e_230614_195212/129827796/ccs/13_526
GF05334	NUP88	C7orf55-LUC7L2	1	chr17	5418041	chr7	139418994	m64363e_230614_195212/129828033/ccs/7759_8395
GF05335	BLOC1S6	CCL22	1	chr15	45609219	chr16	57363877	m64363e_230614_195212/129828097/ccs/5654_6838
GF05336	SP1	AL627171.2	1	chr12	53394176	chr14	49862568	m64363e_230614_195212/129828280/ccs/1267_1733
GF05337	NLRC5	SUN1	2	chr16	57032283	chr7	884900	m64363e_230614_195212/2361210/ccs/2956_4245,m64363e_230614_195212/129829005/ccs/7540_8830
GF05338	RPS29	POLE3	2	chr14	49586816	chr9	113407673	m64363e_230614_195212/133761639/ccs/16_786
GF05339	EPB41L5	WDR33	1	chr2	120120177	chr2	127794397	m64363e_230614_195212/129829443/ccs/6780_8134
GF05340	PUM1	RP11-894J14.5	2	chr1	31043957	chr3	53087640	m64363e_230614_195212/129829526/ccs/2163_3733
GF05341	RP11-72M17.1	EIF5B	1	chr14	66495205	chr2	99361317	m64363e_230614_195212/129893196/ccs/3253_5484
GF05342	LPGAT1	CDYL	1	chr1	211809854	chr6	4785044	m64363e_230614_195212/129893462/ccs/1521_3436
GF05343	SLC9C1	TULP4	1	chr3	112184375	chr6	158246216	m64363e_230614_195212/129894436/ccs/2512_4178
GF05344	PPIP5K2	MT-RNR2	1	chr5	103181473	chrM	1886	m64363e_230614_195212/129894459/ccs/5625_6457
GF05345	ABCA10	SERPINB9	1	chr17	69179182	chr6	2887700	m64363e_230614_195212/129958057/ccs/2472_4071
GF05346	SARNP	ABCA10	1	chr12	55796024	chr17	69179182	m64363e_230614_195212/129958057/ccs/2472_4071
GF05347	PPP1R15A	MT-CO3	1	chr19	48873781	chrM	9412	m64363e_230614_195212/129958092/ccs/13_1134
GF05348	CCR7	ZXDC	1	chr17	40557069	chr3	126458488	m64363e_230614_195212/129958430/ccs/6194_6793
GF05349	IGHG1	PTMA	2	chr14	105890197	chr2	231711347	m64363e_230614_195212/16318864/ccs/814_2019,m64363e_230614_195212/129958492/ccs/1853_3058
GF05350	S100PBP	CSNK1G1	1	chr1	32856853	chr15	64194724	m64363e_230614_195212/129958848/ccs/1654_3406
GF05351	GPR89A	AZIN1	1	chr1	145638135	chr8	102843192	m64363e_230614_195212/129959159/ccs/4020_7793
GF05352	SPSB2	ZNF26	1	chr12	6877068	chr12	132995677	m64363e_230614_195212/129959160/ccs/2570_4124
GF05353	ZNF331	GFOD1	1	chr19	53555842	chr6	13486636	m64363e_230614_195212/129959278/ccs/1915_4958
GF05354	RPS29	CH507-154B10.1	3	chr14	49586772	chr21	6655510	m64363e_230614_195212/174064609/ccs/16_792,m64363e_230614_195212/129959531/ccs/657_1431
GF05355	PTMA	DTWD2	5	chr2	231713108	chr5	118974131	m64363e_230614_195212/67570195/ccs/7375_8344,m64363e_230614_195212/48039118/ccs/4117_5090
GF05356	PTMA	DTWD2	2	chr2	231708582	chr5	118974058	m64363e_230614_195212/42140003/ccs/2405_3794
GF05357	MALAT1	PSIP1	1	chr11	65501077	chr9	15474203	m64363e_230614_195212/42467848/ccs/3653_6109
GF05358	MALAT1	PSIP1	1	chr11	65499858	chr9	15479684	m64363e_230614_195212/129959663/ccs/7431_8957
GF05359	ANKRD44	STAG1	1	chr2	197134177	chr3	136508518	m64363e_230614_195212/129959889/ccs/6074_6734
GF05360	VRK1	AC068533.7	1	chr14	96931660	chr7	66094817	m64363e_230614_195212/129960004/ccs/1769_3314
GF05361	USP48	PPM1K	1	chr1	21735987	chr4	88261830	m64363e_230614_195212/129960619/ccs/8324_9604
GF05362	HECTD4	MT-ND2	1	chr12	112326662	chrM	5352	m64363e_230614_195212/130023536/ccs/4915_6504
GF05363	CASC4	METTL2A	1	chr15	44413690	chr17	62449666	m64363e_230614_195212/130023598/ccs/13_1251
GF05364	RNF4	SLC30A9	1	chr4	2471603	chr4	42057999	m64363e_230614_195212/130024296/ccs/6155_6863
GF05365	AAK1	STAG3L3	1	chr2	69636905	chr7	72997277	m64363e_230614_195212/130024542/ccs/16_646
GF05366	RPS29	ZNF609	1	chr14	49586810	chr15	64469817	m64363e_230614_195212/130024568/ccs/13_1256
GF05367	FBL	ZNF512	1	chr19	39838545	chr2	27586496	m64363e_230614_195212/130089955/ccs/11946_12684
GF05368	USP12	NONO	1	chr13	27155183	chrX	71300448	m64363e_230614_195212/130090086/ccs/4789_5218
GF05369	LCP1	HNRNPM	1	chr13	46144471	chr19	8489007	m64363e_230614_195212/130090101/ccs/16_1084
GF05370	SRCAP	POLR2J3	1	chr16	30709109	chr7	102566593	m64363e_230614_195212/130090101/ccs/6073_6979
GF05371	ATM	RAB14	1	chr11	108227273	chr9	121182034	m64363e_230614_195212/130090303/ccs/13_984
GF05372	THRAP3	DUS3L	1	chr1	36256728	chr19	5786200	m64363e_230614_195212/130091201/ccs/5523_7176
GF05373	FBN1	MIR155HG	1	chr15	48503050	chr21	25574189	m64363e_230614_195212/130091567/ccs/5389_6470
GF05374	YWHAE	CSE1L	1	chr17	1359872	chr20	49062560	m64363e_230614_195212/130154583/ccs/9195_11073
GF05375	RTN3	ZNF48	1	chr11	63758071	chr16	30388991	m64363e_230614_195212/130154753/ccs/8559_9336
GF05376	SARS	ULK4	1	chr1	109227276	chr3	41383393	m64363e_230614_195212/130155803/ccs/13278_14563
GF05377	SEC23A	MORC2	1	chr14	39084995	chr22	30963495	m64363e_230614_195212/130156914/ccs/3458_5463
GF05378	OS9	LARP1B	1	chr12	57700369	chr4	128166888	m64363e_230614_195212/130220610/ccs/2095_3134
GF05379	RNF215	CNBP	1	chr22	30408552	chr3	129181055	m64363e_230614_195212/130220832/ccs/6412_7489
GF05380	RP11-34F13.3	UBE2E3	1	chr15	67839935	chr2	181033033	m64363e_230614_195212/130220962/ccs/3638_4651
GF05381	LRRK1	IKZF2	1	chr15	101002855	chr2	213030961	m64363e_230614_195212/130221191/ccs/566_1609
GF05382	FUS	GRAPL	1	chr16	31180445	chr17	19146603	m64363e_230614_195212/130221466/ccs/2353_4062
GF05383	MTHFD1L	TULP4	4	chr6	150886260	chr6	158236653	m64363e_230614_195212/130221597/ccs/7028_9169
GF05384	MIB1	ZNF674	1	chr18	21767565	chrX	46524665	m64363e_230614_195212/130221724/ccs/5691_6327
GF05385	RP11-96H19.1	NOXA1	1	chr12	46549431	chr9	137426812	m64363e_230614_195212/130285681/ccs/5572_8636
GF05386	SNRPG	RP11-44K6.3	1	chr2	70292241	chr8	39967770	m64363e_230614_195212/130286227/ccs/4670_5624
