ID	Gene1	Gene2	NumSupp	Chrom1	Breakpoint1	Chrom2	Breakpoint2	SupportingReads
GF077	CD3EAP	TTC26	2	chr19	45408180	chr7	139134786	ddd14151-6a19-40b1-22b0-e87ce7f23a2a
GF078	UNC5CL	NOD1	55	chr6	41031680	chr7	30448380	ffcb452f-855f-f61e-ca07-28287f42339e,0623ead0-f15b-999e-0255-6f421c3dbcbd,0a3ddff1-d07a-4f4a-880d-2f35459d301c,13152b73-6104-a0f1-4f94-05233c7cd7a3,15d8408c-f6c9-9724-f66b-4fbc6ce6e1f1,1e34891f-c625-3252-72a6-1742f49647b6,279af2f7-45ff-99aa-67a7-d826d4dc2fe7,2bf86c7f-cfd3-6bd5-df34-1942dcabab12,32e14452-424d-b3c1-18b6-d86f1cd1ac18,346875a0-31fa-cae9-9cb1-3633cc14a95b,3be45819-f8ef-5991-a2d5-264b6a3f2474,4745f327-c97b-4261-c40e-44902ba5b2e2,5d314945-a147-51af-b1d9-a37b42941e58,5e95b5e7-2400-938f-3491-1923cd299a70,7175cd6d-fa7a-2c20-5694-1e0b1c75af0d,74ceb3a9-4e67-5a7f-a37d-6faf09b49bab,8047d482-294a-bcd5-a89d-7c27c64eb67b,91521863-d7b5-9c68-1475-2fd456ed2bf5,9be3e3d3-69b4-d54f-752c-e42f3e23805e,a19f970f-e59b-4183-d1f7-bac41ab6d92a,a2ad9382-a167-f907-868d-5fa60dd63613,c2c5d7a0-0214-2b19-10bd-8e2c1ebe15c7,c9616b8e-64bf-0ceb-ce08-690a6f810dae,cf51556d-3441-31da-95b7-772add9de71c,e266b509-c95e-f565-11a3-ec7838bcefc6,eb104aca-f4e1-51da-2d23-ceb4ca70ddfe,fd963a7e-3564-5599-9bb2-848537186ec9,5a87aba3-6316-3239-70e3-64453f3e9b19,b35fa95b-e66a-11a5-cd81-131d946bc902,567b801a-3c43-2694-9a48-bf489ea95bfe,feca09c9-8ee4-8de3-09a7-62dfa540a4c5,90a17224-53f7-e45c-ef73-136ff80f4adf,dd4c2e49-3a74-5a58-08d6-0c50bba8e979,04668bb7-2a44-3ba6-442d-5461b7579ebf,ae77ae8f-c1db-72cc-f11b-0c681afb5848,11b26737-1e69-0638-f637-bb3d55b24883
GF080	UNC5CL	NOD1	5	chr6	41031683	chr7	30436076	ba7a7de9-00cb-1ab0-2d33-db76fca937fb,b24b3fbe-ad16-df0d-70be-3b12298e07b1
GF081	MOGAT1	PIH1D3	47	chr2	222689469	chrX	107238920	fa9a6625-ae73-2505-49d4-bd4b3766de8e,03d31f7c-917f-0a04-c918-1d83815d2a82,0ecb66cf-2fbc-1c05-b9ac-7ab7b5a1988a,1c465ede-5d70-0148-48ef-41e6d30326a2,3828dffc-ccf0-e5bb-3d39-bcf8d431e37d,3f8076f5-1aa4-857c-f91c-1a47de8ffcc8,4ebb7d33-093d-c8d4-df7f-abfa62d549d3,7200771c-96ff-bf48-c401-4c625d12e6c5,76562019-501a-9002-27d7-a00ecf0f2838,83cf4953-55d1-7be8-4bab-8f137a8fb3f7,8ce859da-7b74-91e5-4255-e75a16d26ad6,937478bb-f0c3-8271-fd55-759858bd179e,99ad7262-06e6-1eb0-129b-5f450a10bec1,9d897dcc-2468-9551-0caa-e9bc9aa4ae6d,9f7c8cf1-ff73-b4b5-520a-7e6b344d89ad,a7e05cb9-061c-4301-fbaa-80606195585b,a8718ac5-8ea1-e4ef-d512-e78a75390c81,aaeaa8e4-95bb-8944-da75-0de63a9e7d36,aafb4b69-6e15-18fc-6c83-06eb34ef06f6,ad33a029-7f08-1743-6fe6-6d6392e94756,b6e77336-11c2-3f0c-a35b-861d2081d191,b8e12e0e-f288-e924-9732-e180076d0702,c0d35f30-1a76-2db2-4d41-94ea16f5c7dd,d9fd9fc2-2382-4b56-63d9-e08ebf5890d4,e853a431-9785-f1ed-674e-319e76b56b26,f07a34be-6589-a721-b4bd-59aab86d1066,fa1915c2-e1c0-d073-9961-03c2837d2eb2,6beb4e8a-5b4b-0ec5-f8ff-3768daae7113,9f3a464b-e984-c464-8a02-246231e99e42,a345f11d-8d6c-b599-b170-3f1ed95a1868,cf09adb1-3e52-71d0-e89e-26bff319904e,01f9bd7d-66fd-4fb1-bb0d-23d4572b3a53,3fa80353-a3ef-5ca7-b655-5816cf1ca30f,551d025c-253f-81a1-9484-72f452b72b47,a6c68168-3c13-fc6d-360a-2b0a2475b744,e67b950c-fa5d-a68f-0d79-86757fb2336d
GF083	TRMT44	ZNF716	25	chr4	8465560	chr7	57468723	ff466248-d3d3-a166-fa2a-7dd7c5ec2387,020d183c-efd2-710b-c479-e36d2d8a3b16,099596b4-393e-d1dd-31a8-2ef6e34954a0,2b076039-2018-7de5-387d-9b462500b162,306e45ed-9a40-04a8-1f6d-4c19ebd26e08,555494bb-132b-05b7-3da3-646261b2f0cf,772963b5-8ade-1583-70b1-c2d6f9a8b801,78ddf6c4-ae66-7e25-c8d6-e59fb26019a1,94e950b5-1189-783a-5131-ca3a335acead,9a7fab77-b8a4-3243-f8b9-3819158bf920,9a9c1b15-76d3-e8a2-9765-9330f01c4dca,a0ba8b00-7162-0f73-ffdb-8e0059a6ec2a,b5da2c07-0cfa-1de9-0ac8-88dfa235732d,c4794a07-4aa4-537a-2a77-99c7dd4399db,d04a695c-45e9-e0cf-d693-5daa7d54a859,d7222ca5-415c-a18e-0437-f5097d927a19,e4c922b3-b289-f82e-9e9e-d8ab0329f499,e81680d6-21d9-b41f-7d3f-32a6fcdba626
GF084	SDR42E2	APOC4-APOC2	33	chr16	22182276	chr19	44948699	f66cc551-3b42-7486-ebc7-7a92b6d24cc5,04c123fb-5361-0ee0-9628-762c7e659a04,06d6ba0a-5bc0-88a2-652f-bcfb69a4b433,5af63f37-4aed-505b-7503-307977695736,6032d6fa-a7eb-1b66-cdb9-ebc7f0a353a3,cd5ddd5f-b3ba-83ad-7f65-b10dcf229263,dce0054b-88e0-85e8-1773-dba89f32551f,506c9846-39ec-1b96-c845-0ba066a07eec,ac2d08bc-e4b9-fdb2-1083-4884c4fa6566,1727e4a5-c0e0-4205-ec46-bb611fbec70c,1d2491c0-2555-4033-5bfb-861f43656376,2c4f9f3e-67c9-e380-111d-b294e460b305,3aedc076-7ca8-9546-fe73-ed7a099b5140,4d6e60eb-e48c-e843-9304-fceeca365a45,4dc237f4-0424-ba25-8a24-a3bd006cdb34,569c2a54-34dc-2656-5489-a79ad20656a9,71074b8b-c48b-397e-a251-8170cb0d94a1,7fae67b4-ffdb-0910-baa2-fee78e7fd316,9f84ecf9-b4b5-cd38-7eb9-9ac7bd28252e,f3323ae6-b96c-e016-0038-2d06b57064cc,e16355e0-01db-5d88-4a12-4f0d70f25050,176ca992-eeb6-9f72-040b-c7dcdf62ae00,3d6950bc-cd8b-42cb-82df-8f85a28c3a7d,453dd9cf-3650-3190-b726-0c1b007fbbc8,576b431d-fa8f-a7db-8466-f7f73963f176,904208b8-3406-302a-7ffc-57dd2690111b,9169e331-a297-a5e0-bffb-854fdee5c1b2
GF085	RP11-337C18.10	SENP5	41	chr1	147215943	chr3	196927879	fe99d089-c7bc-389b-1be1-b31890eae83a,04d653a8-c6a4-8da6-64b1-fd1fd657d8a2,098d204c-1376-074c-d451-8be7083ccfc3,17869d6b-5c25-f927-fad8-1e2ee4aeaf3f,20a2e518-16fa-442f-e20a-8e7b6b2be379,3192b1b0-a5d7-a8c1-62b4-2b26956d6fbc,46a83eda-432b-96d0-b8a1-676b94186497,4c0a58a4-89b4-e835-d7ef-2eeed3e39c0f,6673bc61-3f1c-872c-68f6-84b3dc99e2a9,6a52d882-1c2a-cbca-c85e-2d96db2d8240,6fe4e438-4cf6-2359-9a1d-57742bbd3ac0,84a559f0-fe63-cb3b-3f76-babd05c2be3b,a31e1a56-b48d-0e06-f640-f0f6ff761f72,b7b936fe-8c16-00fc-890b-bbf23e8d44a2,c1f9f52b-1a38-f869-0566-54a0cfbc82f6,d42f7ec0-9153-01e6-7194-4f7d2161c231,d9e52e90-da29-9d48-6532-967e25908e10,2436f9ed-6300-0168-3bf1-0f0190aa42c8,327c490b-5ced-643f-6ec0-5310ad4b520b,36a0d304-d6ba-e2e1-7046-b8728d8ca769,4a09de9e-e088-84ec-5347-af65ed2dcb41,65e8a0c0-8464-1a68-5898-4dcbe94c9465,7c7aa4de-adc5-f5d4-da30-1971af0db556,e74c5fe1-2fb0-0eba-d926-136f716f6775,977c13b3-7a22-0837-7674-8a94994c96a1,b84d92f9-3369-7a29-4c1b-26edf5240c90,3b9a26ce-700f-b667-c111-2340080e34e5,a739f631-b4b3-3209-5bde-7683f521c7e5,eaccbdfe-4932-ac61-8555-b39505d2e741,b0cee394-79c0-b842-3573-a7dd1c63b2c7,4d244694-be9f-4c83-2808-b5cc2aa76fdd,a278ac5a-5a7d-a2b7-a2a5-7e5aae9175e8,ac1be530-66ba-66a7-3dd1-004b8d98b996,1125940e-8530-2f94-7bc6-37a739b35191
GF087	RP11-337C18.10	SENP5	1	chr1	147213440	chr3	196903609	9343878a-2e51-f923-6167-edec2fb5ddb5
GF088	VSNL1	CFC1	22	chr2	17655196	chr2	130598908	f5bfc6a5-9f7f-d0a3-9345-84d35478bb1c,0235bbc2-fade-376a-ed14-8cc611d005b0,28cd0dbc-4948-61a9-9984-aee0c30d3ffd,3e8ce6fb-8812-c65e-db86-d0d84f3b7ec3,3e91fa89-4c9d-9606-db71-b34f13f57948,542b6570-3ade-3fb9-91e8-80711e797d75,57a8ea1b-bfb7-cedc-2afc-93d2018f6219,744163ea-8904-ae1b-b5e4-fb7845a2669a,7ae66643-0567-abd9-612d-dd914da806ad,8589f61d-fbb7-e679-5ed2-c6c19e299a7b,88652e84-16c6-c1a3-55c5-b65aecfa7c21,a925cc49-03da-39e0-b73b-88ca606816d0,d0232adb-315a-339f-bff1-787b6977d5a2,ddd04a06-9b3d-ce5e-8616-46a0d23a0977,e6d9d0c8-c073-e8c3-1bb1-d74f77d565de
GF089	ANKK1	MYH6	3	chr11	113398008	chr14	23403446	b5892565-7932-6c6f-78e9-7879dccf7322
GF090	CAPZB	BCCIP	39	chr1	19345186	chr10	125841935	fc73c0a3-5794-908e-7262-968a5d0c6beb,0b40e91a-3d7a-0186-e19f-704b27086d43,1e6c2c29-0c7e-55aa-1684-8ff7ae7f9df0,1f9c5c50-98c1-5319-d63c-879ac68b83f3,3db46a5e-8290-3157-5e8e-786f85e9834f,41360843-e960-0045-a977-6a18540a52b0,434019fe-30a6-c95a-b693-1d3b8e56dd5e,624150bc-f3e7-9bc0-3fc4-1b8c2c6d8df7,64b188da-f15b-dbcb-3557-bde5889977ff,782762bb-e952-1d80-6130-92105931869e,7edd7d79-035b-769a-ad33-031130bf97b1,845c077d-2112-c5ff-1b96-146e7f652db5,8f0e870f-80fd-a5a3-1818-7c66eef8d0fc,92930e9a-e12f-d272-06bd-d9cf44b3dd4e,a392e84a-55a6-fd84-76f4-97dc56fa6a91,cb1dadbd-7319-505e-d2a5-d287807a2272,d3349861-dbba-a1cb-ea11-a5d1870d501a,e08d0793-a162-1310-3280-87caac780a1c,e2632e0c-731c-844b-33fe-8c17d06d11ce,e286166b-8f9c-6893-f650-3637fbb3f3f5,f07d2b04-1aab-6874-66d9-32a0861fdf01,c4b98c94-4e08-b88f-3b33-3315b33ca50e,0398aac4-3a06-31ce-920b-12abd1af4fbd,a7f01c40-a422-9125-bb82-e07b5399baae,b7156b92-fe9b-7316-84af-967f14296dad,0253536e-1f1f-2fad-4545-2f04ffd9fafe,0c195f1d-e9d7-3de7-c719-d7c5477c7515,5ef80732-e1eb-a08c-4dfe-7e7d2453ac6b,2840786a-b04d-330e-bf4e-b74fcb525a0b,0d9509ad-7423-0ec1-6633-c2a8f94ac380,4e6d03c5-6d08-794e-1276-da1d81e2b645,8237a209-1a9b-3a3a-83ee-3624fd613a90,ce645774-5bc8-ffb7-3a7e-950efe36e1c7
GF091	SLC38A9	PBK	1	chr5	55656718	chr8	27820632	02536206-fee7-d92c-1998-c26c18452e57
GF092	GJD4	SORD	56	chr10	35605631	chr15	45068179	f8c58646-b676-90d3-ef96-a1adffd62bc5,2923abf6-46c1-e37a-7769-a97ea3055111,2a73ca96-41a1-5456-4319-325d56d58f58,38f4ead9-72dd-b669-3007-94cbf8c1e29a,3e39d22e-0aa8-f217-26d7-c5394b29cdfd,4060bbb6-1a2c-8493-cd8d-1ca054e15afd,5a029dcc-0262-4f1f-dd36-7a9a6c3235c3,6a193835-75a0-cbf6-af84-4955115e4f95,6df10ccb-5e0c-79e0-e320-37478aef6bff,70ed86fe-97a3-4844-eb22-5c0fac62b356,71116951-770a-177a-cb22-f4b8497cb140,895b274d-69f1-6e0f-e0e3-3128020762f1,9b727195-00c9-7402-0a0f-47bc5705173b,a38cbc8e-2b55-a2c1-90f5-f432ec7bf2af,ae7a7a50-518d-c664-9dbf-5fcce572492d,ae9b33cf-0dc7-4ef8-b3bd-94a707bf7ef8,b51738bd-1b40-abbf-649b-33669d5d40bd,b7495b8b-aee2-9c2f-3bec-fe80c04978c6,bfc1f188-d7c2-701d-7495-84118378e88b,c7d00362-e1b1-2fb9-6765-84d6f13cf0df,cb8dc288-d0ba-1581-0bc8-fc50ff73f903,ce8c838f-c886-28e8-9a58-9193dd5a507d,d0feba80-bc8b-7b2d-c7eb-0e0b4698858d,e08cabb6-908d-cb1b-fbb6-2143ead2f80d,e100b788-a91f-55bd-dbf3-c9e91f1ca43a,f0c68ad1-9d33-699b-918e-6cd8f255c273,f5ab3041-6344-16bb-0b0f-b86ab2f70d97,5f5b9c28-8076-9824-3990-ac26c2c46d79,1f96e86e-3063-c239-25a4-0170b1f3c68c,5dd58413-5dce-2fe0-7657-234cff8d6030,762f69d6-fdd8-4aea-9ea7-b5d295a52a7a,b284842d-319d-983c-5b09-866de4dfe156,c3946f0e-baf6-1088-e61d-261b01f13528,ceb36f60-cac8-2418-768a-7e0bd4d81393,f6fbc164-c993-5191-3b72-6e0cac4cc113,3a893e2e-be22-0896-2492-7840c05575c9,6565287f-b784-4d18-67d3-ec08f67504b3,74c34e8a-4abf-5e39-653a-27f48c77b5ea,956c607c-624c-d17a-f1dc-c82e3f81e5f1
GF093	GJD4	SORD	1	chr10	35605630	chr15	45072335	c6f6ab49-cde4-4a70-cb63-0fba8a17f36e
GF094	ME3	NEUROG2	54	chr11	86450299	chr4	112515477	f8642a80-1afc-1700-dce9-ed3202b535ff,036e0133-a2b4-854c-517b-5e22341505a9,06b9bc0d-e069-f89b-c1ec-c942e047ee13,08b56bed-5795-655a-0fa2-abbf58af1420,0c7b7150-8db8-2098-f2bb-05f9244a295b,24d79262-8216-9311-bd67-538961acbde5,2f7d2587-98c1-316a-3f5c-3782b0149fc8,3793f8df-3da9-b2af-dbf4-daee9558aa0b,53618637-39ca-9b93-d7eb-5c8c0d30d1bf,5d8dbbcb-4279-9fe8-2b83-328a9a64b643,61d2a861-888e-6af9-c51b-15fa642ab325,6a968897-7b33-40b9-e639-5fea8b63b69a,71b944af-455d-d33b-c5aa-9d88c7273fb0,74966e6a-9eec-2b5a-3fa7-4d6f3fcb5c07,773b4a9b-aea1-df0a-5877-b266a4ef809d,7d84c123-a075-b8e6-3c2e-558ba92c100d,8c683ce3-169f-4710-d3fd-50c5a14739bb,92027ffb-8ea0-aa94-f172-328dc40b7d72,9b958ce5-9f19-a570-c36a-c0fdc47b99de,9d38b51f-eaa3-22c2-3b73-36a92c099fd5,9e4f0227-a6a0-8920-d13d-386bcc835799,aab7f3e2-86cf-38df-b994-32022615f2a3,b0798927-54db-d1ec-c4d0-4f439470b790,b0fdb77f-16d9-6b1a-605b-e37d41ad5c08,b2138168-09b1-1799-8594-168723705c83,c653e88e-b6f9-3c11-155f-26360f450c71,c8c24d0f-701d-2c59-1c26-9284460c91ee,d0c1b9bb-05f8-7074-281f-86e63c1ca854,d27db6cf-a9e1-7967-dd15-b9ed71605fdb,d7d7d392-ca06-32b0-c696-621ae8f6f039,e014850a-1ded-336e-94dd-d1428b8d61a0,f0eaa9c1-02ec-b355-c579-ccf42912a96d,f25a8c54-e680-b2a0-562b-07724cce5966,0c2297b7-deb8-62ef-effe-546276775a72,d3ec7e5e-0daf-e0c2-5fac-0b0b7e921c9e,6f0a4777-574c-6e4d-efff-bb91f3a02179,874be698-46db-0082-64c5-c8e0a90b3249,8c347364-cfd5-211d-b481-f34c90eafbeb,f584e753-fdb6-146e-4c48-23c520c385a0,8284086a-6b73-dbf9-0d2e-ab5b4d407aac,258b4a11-6b31-9323-12cf-39c49495227f,a519f9fb-f661-b005-e21a-3cdb5441b96e,029ca80e-5dd2-9746-9fb0-cd62e44dc787,d39784cb-8679-cbe9-0454-45976ae3127c,e6beced4-657d-a302-9bc0-7ed55e84bd27,f780a94f-2a91-d560-c8b7-6f8281ec8110,8d9f5fee-7dc5-e714-37ee-8a1ba13ed554,106e00ed-c9fc-0607-7351-b36c68df178a,6c7ec063-8f93-b744-687a-0dcefcd70278
GF095	SLC25A17	MAGEA1	63	chr22	40792523	chrX	153182321	fcc95fd6-56df-3f0d-6015-766ac0678579,1059378e-43d1-f394-c9ee-e88412b5a7a3,6029ae82-e426-d398-41ed-f12bf057f3f3,81da7537-99f4-61b0-17d7-d4ed34d3dce1,9c8da0fc-2774-d79a-fe4d-e43c767ddce6,a04646a7-a3fc-3a3b-1a14-71e4b23455e6,bdc41c76-8494-79d4-a5d0-229af76144a1,c5bf869d-9a8d-1a62-c3a8-c55d2cfc742b,de6402d7-c0b9-fc7f-711b-bd647afe5e8a,0f3358ed-e9fd-bb35-c32c-e714557c80d7,40aeeb13-0d74-d8a2-e179-5f4504f09660,56eaec93-4fb1-ce08-f435-b97c7e07004d,63ad610b-acfc-2812-4a79-f3cbbea040af,6a82e7bf-ddd8-0680-4fa2-3292b7ac1770,91419302-7af0-904f-9046-61e8f332800c,cca1b2c0-f43a-524b-15a8-348dea8cd0b4,7fbe1d46-0fcf-9bbb-e16d-2470994499d5,a9184065-ea3c-a398-fd91-dd2016c63ec6,02a956e3-5797-fe1b-fce5-ef07f8ab940f,99702e4a-b69f-656f-c4be-880c5ddc4164,c0db0e6d-aca6-e48f-0040-65ae46c92946,08ce19a9-e097-089c-4c5f-831c17ea481b,404df58d-d81b-3615-5b23-6de84823c7a6,82585a0f-622a-e93f-7b15-b64c277ffbbc,c52083ed-5e18-6d54-5f30-7996817d0621,c741a3f8-c4f8-9a77-c91e-b3ee66fe6aac,dc05fe4d-f568-15c4-fe6f-8d8143aae253,e97b1056-4e1a-ba72-5f48-278c7f69f569,f2ae91dc-20b0-d390-33d0-409106bb9aec,4fc9d763-e776-cb44-cfca-34d66741f679,61178962-bed3-e7e4-1b5b-ab336c4c3fb3,789e9509-be38-f1cd-1ac9-52ac7afc0440,5e490712-8b08-006a-a8cc-7477be297191,6359b728-2447-b9c3-9f04-cd53f890cbe4,8aa1eb3c-d187-654a-5672-3b84813912ca,ee6eb24a-3fae-4d3a-356d-a86deafd247e,407c7234-df6c-eb04-add9-a5071302e51f,c988d8bc-a108-8b13-1ee3-21cb667343c0,0b848068-fdc8-427a-a23d-9df913ff6293,1aa6a817-eebf-8945-30c4-992a1eb6641e,269fca39-e6f7-b994-1c0d-e43e65d6d360,3146e183-ef69-bc11-4316-d833a81f1e61,46086f96-fa7d-e8a6-7707-0f2b9a8c6e36,48d6cd84-e0a3-1d69-6fea-df5e9489fe5f,4bc2d4a5-1b8b-28e6-360e-898848954d1a,4f12b258-6762-be35-286d-0c6d7bbc1d94,4f2717fb-9dbf-d75e-9588-6ecf4d1672be,54b7e62b-7f99-dd37-a456-346abd3c92d9,5c30c859-287d-dc80-f844-6c7df08a12c8,656b8b4a-0b7c-083b-178c-3f0679b3e69b,6cdac5dc-b7ee-5d66-44dd-226ec1345837,72ddc0b2-4dc8-88ab-4d3c-cb44d19febc9,93645b44-ba89-5a78-9d94-42740e61d8cc,a5082c87-34bb-bc90-69ac-f8358d291efe,b2a39fef-546f-e1f9-4239-856ee5f130a7,bcf0ad93-97c3-e1fa-5935-1564fdf50cb2,d6820921-57e2-f233-1f2a-6522b5d7cf11,f1c7d279-76d7-e88d-66bc-34f5bbcc3a33,dd54d90a-674c-15ed-e89d-85513b866ef0
GF096	CTSK	AP3M1	66	chr1	150805859	chr10	74136806	f9bccdca-21bb-3479-d29b-cf4d009cbcdf,0b4743ff-0806-aec5-79fe-6894a2e5cd17,146b05f3-7d6d-83c4-deb1-fbd5c33ff4f5,1bb87ad2-283b-ae21-97d1-4f7f089dd1b7,3924c9a6-2f10-b643-8503-ee0113969618,43930fe1-2fd6-1a01-eb65-4320293055ae,4de8cbbf-9e5d-00be-8ba2-809464115e77,517f979b-14bb-9421-0a3f-b81f3d0edb7c,54f03025-3b7e-7736-212f-715b26d675bf,566d4f96-3f53-1cc3-dea6-107bd3368c64,5da99dcc-0e03-5594-c158-c8d6c3d5fe09,63edff47-c541-6cd7-99be-237204bcaf73,92c6d5da-505a-9000-a17b-62c59b5c2588,9c33a8d7-6d63-d284-01ee-e278d1410287,c22990bc-114a-a00f-5fee-5eb67fa1c159,d73924a1-6665-d828-2ebb-0774135450a7,f0a3bc7b-7d31-45f4-828d-1359dbf49cd0,f99f1a9e-a0b8-961c-c9bb-564b8e41ec78,02b82f1e-fbd0-4e49-9c70-7f44a5bb22c6,045e440c-e200-f863-13ce-547bf81f9b12,06ff775c-1c83-202a-194c-1611b2e4b43b,0cb7a0f2-1c1b-3e5d-4477-2826f2e95471,0d2616ef-91bd-b4c3-fcaf-207b91162bc6,10aa63a0-cc87-418f-d9ef-3ba1a298a8ea,188b10ba-ad70-14a6-f262-cbb37bae6bc3,25d8a7f3-129b-3c9a-cbd4-7d99aa4879b8,3750808e-3d62-11aa-8f4a-cb2bbdf480ac,4090bb6e-b9f3-172d-1afc-5f87dd5a296e,415a5e42-b6f8-6401-4ee8-7731fb9f321a,476088d4-798f-820c-f99b-e6fd61045c74,54393128-c9d7-cbe0-2872-09bbe5b03090,5ef05cf8-3ecb-b04f-adaf-0cd66827c9d3,61251619-0313-db71-06d7-5d0bd34a621a,63580499-0e03-c41b-5f66-8587608aeb00,64f92ca6-004f-1a5f-1657-4b286c9e594f,7b59ee13-0c3c-ecdf-d856-d6d722c642cb,7fecad7a-e7cf-1ce9-818a-d12d19419614,b2cb18fc-6097-525b-ff0a-f46c9ea1e58c,bc88c0c7-13b1-d83e-25cb-edb8cc3d771e,c7d13a5e-8d1d-9ff0-7ab3-a77d097ef337,d3d87f67-f5a8-f092-14c3-a37dc7bcb353,d7ad0f3b-09b2-9fb5-db6f-8c3fe28a2e9f,e942af76-8f69-7b0a-c537-5bbb82f39f39,eab6e88a-9cf4-0711-8120-bdcb8974cc4f,f098cf8e-7676-8a4a-00e0-4b8cab94e46b,278a2eed-5788-81f1-3503-24a38639d70d,3a4b72b8-064b-d731-5f62-4638b57dd197,737fba62-bd19-c193-b850-7fd2226cab2a,7a50962a-2582-d1a0-c898-2f46d8934db6,a24651e2-6a87-1616-a1cd-2c63a8b78ef7,0e621696-ec40-5e4a-3f24-4b7087872046,bd4f4747-f419-a331-6f9a-35ade3c9f080,bd80ee53-b312-2784-2f3a-5100f27e77f3,595369f3-527b-4e55-d7c8-981fbc67309c,0c46cf3f-cdc0-b53a-64e1-673cc3bcb52d,7c19ca1a-b53a-696b-8512-6d0500ab5305,7cd0b48c-ff88-498a-004f-69c80a749f0a,61ffecbb-21e8-2069-2a31-d3be9ebcfc65
GF098	CTSK	AP3M1	1	chr1	150805866	chr10	74129982	cdd7fe24-aafa-fb5e-e1a7-2579577a550f
GF099	ARHGAP11A	SH2B2	2	chr15	32633059	chr7	102320447	48ae9080-90e5-6bfe-4638-14f6c8e76d59
GF0100	RAET1E-AS1	BAAT	34	chr6	149919325	chr9	101368119	f2da6e85-5fe9-3422-d303-fef1b7b8b892,117d8d2a-8622-4cf0-89f8-23e4b1fd6dd3,3bcf9ba0-cd58-fc86-6508-7c24ac2b3805,6ec87125-dbf7-922a-a850-657b311d0d77,242a544d-bf63-a4af-efbc-1d31a3beac2a,2b7ee063-4003-d11d-dbe1-b18741751029,2d623334-d8c3-0152-5fb0-cc5ceac06950,3922164a-ac98-e657-2053-dab80d918776,5270bcb2-2720-7617-1e61-02ab6dc7c2c5,6793a254-4319-53ad-44e3-245c0bdae289,6a3ae854-0bd0-43c3-c33e-613409b581b0,712a98b5-ef88-07cb-4cd2-50c1a13e27ca,b016cc1b-2381-5292-3016-7f7b6b425283,c46d5295-de32-44bb-7b7a-afca4ef80045,cfd42eca-d031-8bf9-9c55-87bb27f764a3,dfe14198-ad3d-15bd-b41a-030346687444,e1ba4c71-56fa-ee44-dac1-c8f0ec72c94a,e63998d1-3f13-aa4e-f1e2-4032f319f551,0c8ec886-f784-d703-60d8-aaa02f939570,a530fe02-02d1-ffb1-b4eb-6afe9487ca08,c3dad1b5-2771-57fe-3a4c-e56ac8d78876,bf70ec22-25b9-da5a-3db9-79b517f286a6,dbf3281c-7486-8b68-8451-88a67eb4f5e8,b1bf3834-0dcf-ea6b-2fcc-a67fc7adc91f,5e60d21a-b123-5caa-63ed-757db2b2613c
