sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
DepMap_AS010_v2_MJ.bam.fastq,STAU1:ZFAS1,chr20,49151582,-,chr20,49289045,+,137.46,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/42733600/ccs/4484_5301,605,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,ZFR:SUB1,chr5,32444229,-,chr5,32588512,+,144.28,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/218237935/ccs/3990_4791,195,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,SNX12:NONO,chrX,71062854,-,chrX,71299942,+,237.087,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/168102705/ccs/6278_7819,315,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,HIP1:POR,chr7,75738801,-,chr7,75979451,+,240.65,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/80348645/ccs/1004_3340,157,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,HBE1:HBG2,chr11,5505569,-,chr11,5254514,-,251.056,0,1,FALSE,TRUE,FALSE,m84060_230713_184442_s3/149098026/ccs/35_557,86,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,RP11-444D3.1:SOX5,chr12,24213343,-,chr12,23896024,-,317.324,0,1,FALSE,TRUE,FALSE,m84063_230713_184949_s3/109907298/ccs/1889_3731,491,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,PRR34-AS1:ATXN10,chr22,46053920,+,chr22,45729425,+,324.49,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/172557157/ccs/1604_2730,111,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,SHFM1:ACN9,chr7,96694798,-,chr7,97181012,+,486.212,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/88413791/ccs/1601_2626,275,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,CHCHD3:EXOC4,chr7,133070142,-,chr7,133630045,+,559.9,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/133108607/ccs/3396_6449,324,PotentialTransSplicing,Yes
DepMap_AS010_v2_MJ.bam.fastq,HSD17B6:MYL6B,chr12,56752581,+,chr12,56157468,+,595.112,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/41160081/ccs/2547_2990,81,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,C11orf49:MTCH2,chr11,46936851,+,chr11,47625741,-,688.887,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/86574823/ccs/35_481,93,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,TPST1:TMEM248,chr7,66205522,+,chr7,66950952,+,745.432,0,1,FALSE,TRUE,FALSE,m84060_230713_184442_s3/158533067/ccs/7326_8516,211,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,AC017060.1:BZW2,chr7,17483406,-,chr7,16682780,+,800.628,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/62982372/ccs/8484_10022,329,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,PREP:ATG5,chr6,105397853,-,chr6,106202089,-,804.233,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/197135220/ccs/6821_8008,313,PotentialTransSplicing,Yes
DepMap_AS010_v2_MJ.bam.fastq,ZEB2:ARHGAP15,chr2,144517278,-,chr2,143703419,+,813.86,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/221842396/ccs/3392_3941,83,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,SLC25A44:SCAMP3,chr1,156200472,+,chr1,155256791,-,943.677,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/174325877/ccs/6774_7447,122,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,TPM3:FDPS,chr1,154182988,-,chr1,155317941,+,1134.945,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/41549887/ccs/67_1124,223,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,ELF1:AKAP11,chr13,41019228,-,chr13,42285986,+,1266.755,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/16059799/ccs/8265_10058,91,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,COG6:ELF1,chr13,39660881,+,chr13,40982282,-,1321.402,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/29757697/ccs/4967_6177,395,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,CYB561D2:SMIM4,chr3,50351560,+,chr3,52540424,+,2188.865,0,1,TRUE,TRUE,FALSE,m84063_230713_184949_s3/76093020/ccs/5076_5425,247,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,PPA2:PAPSS1,chr4,105424196,-,chr4,107694006,-,2269.807,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/142087766/ccs/7463_10181,670,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,TIMM23:MAPK8,chr10,45972730,+,chr10,48401612,+,2428.887,0,1,FALSE,TRUE,FALSE,m84060_230713_184442_s3/220270632/ccs/6524_8935,225,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,COMMD1:AFTPH,chr2,61905858,+,chr2,64572946,+,2667.09,0,1,TRUE,TRUE,FALSE,m84060_230713_184442_s3/246092804/ccs/35_845,187,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,RGS5:DCAF8,chr1,163321622,-,chr1,160244034,-,3077.591,0,1,FALSE,TRUE,FALSE,m84063_230713_184949_s3/161549455/ccs/7159_8275,116,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,VRK2:MDH1,chr2,58048967,+,chr2,63597399,+,5548.435,0,1,TRUE,TRUE,FALSE,m84063_230713_184949_s3/29824691/ccs/3091_4280,176,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,KCNAB2:CLCN6,chr1,6073770,+,chr1,11833515,+,5759.748,0,1,TRUE,TRUE,FALSE,m84060_230713_184442_s3/23333972/ccs/4020_8615,325,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,RPL31:MRPS5,chr2,101006071,+,chr2,95090522,-,5915.545,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/81335552/ccs/67_950,371,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,SARNP:TMBIM6,chr12,55789075,-,chr12,49752464,+,6036.615,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/109055908/ccs/5179_6551,523,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,RP11-1348G14.4:EEF2K,chr16,28803012,+,chr16,22225654,+,6577.354,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/82581403/ccs/6285_7836,227,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,RLF:S100PBP,chr1,40161636,+,chr1,32825313,+,7336.32,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/212927124/ccs/12187_15599,254,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,MARCH6:NDUFS6,chr5,10353917,+,chr5,1814339,+,8539.574,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/147131633/ccs/4524_5069,225,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,MAP4K1:DHX34,chr19,38616195,-,chr19,47381980,+,8765.783,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/136449496/ccs/1926_2594,369,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,GALNT7:ING2,chr4,173168961,+,chr4,183510282,+,10341.323,0,1,FALSE,TRUE,FALSE,m84060_230713_184442_s3/114889834/ccs/6514_7080,181,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,ATF7IP:ITPR2,chr12,14365827,+,chr12,26790227,-,12424.402,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/165152300/ccs/1315_2836,97,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,NAA25:UBC,chr12,112108716,-,chr12,124913774,-,12805.055,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/246482268/ccs/1737_3958,93,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,RBM12B:EIF3E,chr8,93740881,-,chr8,108203503,-,14462.621,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/237441748/ccs/2522_3046,104,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,ANAPC4:N4BP2,chr4,25383393,+,chr4,40152780,+,14769.39,0,1,FALSE,TRUE,FALSE,m84060_230713_184442_s3/64489973/ccs/2086_3175,481,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,PON2:WBSCR16,chr7,95434878,-,chr7,75043109,-,20391.771,0,1,FALSE,TRUE,FALSE,m84063_230713_184949_s3/83494387/ccs/6310_7442,207,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,CNOT4:LSMEM1,chr7,135509889,-,chr7,112486923,+,23022.967,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/220991211/ccs/1270_2681,212,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,PRPF40A:DFNB59,chr2,152694542,-,chr2,178460982,+,25766.439,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/89327517/ccs/3755_4334,294,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,NUSAP1:SKOR1,chr15,41365589,+,chr15,67833192,+,26467.606,0,1,FALSE,TRUE,FALSE,m84063_230713_184949_s3/220006813/ccs/4862_6700,934,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,RCC1:ATAD3B,chr1,28508905,+,chr1,1487863,+,27021.04,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/187961164/ccs/5916_7189,156,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,BAIAP2L1:VKORC1L1,chr7,98400802,-,chr7,65954074,+,32446.73,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/58069387/ccs/2403_3397,254,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,KIAA1033:TBC1D15,chr12,105107861,+,chr12,71920731,+,33187.129,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/130418718/ccs/5040_5974,90,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,PSMD14:STK17B,chr2,161318873,+,chr2,196163427,-,34844.555,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/20910994/ccs/67_1807,356,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,DCP2:MRPL22,chr5,112976986,+,chr5,154950821,+,41973.839,0,1,TRUE,TRUE,FALSE,m84060_230713_184442_s3/41883394/ccs/3192_4016,207,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,RANBP2:PRPF40A,chr2,108719678,+,chr2,152681336,-,43961.65,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/43257609/ccs/2485_3556,152,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,AC253572.1:KIFAP3,chr1,120724250,+,chr1,169992255,-,49268.007,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/221317044/ccs/762_2581,284,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,ZDHHC17:ETNK1,chr12,76764329,+,chr12,22643763,+,54120.562,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/217650426/ccs/3715_5491,85,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,DLEU2:TFDP1,chr13,50081823,-,chr13,113623180,+,63541.356,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/58656956/ccs/9128_11238,171,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,PTBP2:HSD17B7,chr1,96723594,+,chr1,162799743,+,66076.151,0,1,TRUE,TRUE,FALSE,m84063_230713_184949_s3/252514316/ccs/2389_3397,338,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,VDAC1:SETD9,chr5,133992306,-,chr5,56916815,+,77075.493,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/97980641/ccs/6852_7439,218,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,FAM60A:UBC,chr12,31326024,-,chr12,124913774,-,93587.738,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/98440508/ccs/67_2323,129,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,UBE2K:ARHGAP10,chr4,39698390,+,chr4,148046892,+,108348.505,0,1,FALSE,TRUE,FALSE,m84063_230713_184949_s3/138217243/ccs/67_1372,270,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,WRAP73:CCT3,chr1,3635944,-,chr1,156334918,-,152698.971,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/88150699/ccs/3751_6174,649,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,RP11-245P10.4:ERI3,chr1,228407478,+,chr1,44313228,-,184094.246,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/85005148/ccs/5599_6817,346,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,BUB3:TNNT1,chr10,123162828,+,chr19,55146707,-,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/113512646/ccs/6197_8043,1055,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,BCCIP:RPLP1,chr10,125833946,+,chr15,69455170,+,Inf,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/141626676/ccs/6156_7175,783,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,TRDMT1:INTS8,chr10,17174551,-,chr8,94865506,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/198837358/ccs/6866_8045,191,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,IL2RA:SNHG15,chr10,6062088,-,chr7,44984046,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/214307143/ccs/3325_4131,284,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,HIAT1:ZADH2,chr1,100038316,+,chr18,75202340,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/118558378/ccs/1263_2590,182,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,TARDBP:SNHG15,chr1,11013965,+,chr7,44983322,-,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/21169465/ccs/657_1284,337,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,EIF4G2:AGPS,chr11,10805907,-,chr2,177513819,+,Inf,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/247796920/ccs/2991_5164,558,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,CCDC84:RBM39,chr11,118999109,+,chr20,35704746,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/61670534/ccs/4622_5250,295,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,C11orf58:PPP2R4,chr11,16738841,+,chr9,129147387,+,Inf,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/46467342/ccs/6099_7843,186,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,TTF2:DKC1,chr1,117062473,+,chrX,154775195,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/109315022/ccs/4220_4698,246,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,HBG2:SFPQ,chr11,5505351,-,chr1,35178036,-,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/24122032/ccs/9451_9975,304,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,SSU72:ZCCHC2,chr1,1564773,-,chr18,62587581,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/242553940/ccs/6087_6460,247,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,PPME1:MRPS15,chr11,74222369,+,chr1,36457981,-,Inf,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/9831036/ccs/7816_8679,457,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,ARPC5:GMPS,chr1,183630461,-,chr3,155922187,+,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/163513745/ccs/3646_4731,434,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,RPL27A:KIAA0408,chr11,8684892,+,chr6,127444282,-,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/165808873/ccs/7747_8943,342,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,CTSC:PLCXD1,chr11,88334937,-,chrX,284167,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/256774655/ccs/7452_8863,312,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,ANAPC5:DPP3,chr12,121330583,-,chr11,66497298,+,Inf,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/157946582/ccs/2857_4957,1176,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,MPHOSPH9:NPM1,chr12,123230261,-,chr5,171391305,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/253626919/ccs/1243_2631,331,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,TOMM20:SLC35B1,chr1,235119818,-,chr17,49705896,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/92472413/ccs/7196_8331,374,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,SLC35E3:POLR2K,chr12,68759239,+,chr8,100153294,+,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/177669290/ccs/6094_7382,969,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,NAP1L1:PMS1,chr12,76074203,-,chr2,189791790,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/234226381/ccs/67_2147,160,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,RCC1:CNOT7,chr1,28508905,+,chr8,17237373,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/248448027/ccs/3896_4766,154,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,NDUFA12:MKI67,chr12,95002806,-,chr10,128119319,-,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/77008644/ccs/10246_10860,144,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,COG3:C7orf61,chr13,45465210,+,chr7,100456985,-,Inf,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/49157548/ccs/35_589,189,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,WRAP73:SRRT,chr1,3633398,-,chr7,100888474,+,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/184945505/ccs/2664_3848,997,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,RBM26:CSNK1E,chr13,79405704,-,chr22,38314169,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/185798803/ccs/6294_7760,157,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,WARS:AC010883.5,chr14,100360554,-,chr2,43232764,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/202706164/ccs/3185_4158,562,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,CCNB1IP1:NUFIP1,chr14,20325539,-,chr13,44943674,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/96801913/ccs/4859_5828,430,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,APEX1:HNRNPD,chr14,20455703,+,chr4,82359639,-,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/170332012/ccs/35_1153,290,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,YBX1:PDHA1,chr1,42696288,+,chrX,19354491,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/55842124/ccs/6858_8126,412,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,WDHD1:RPS25,chr14,55026711,-,chr11,119015939,-,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/23989895/ccs/6108_6426,175,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,KTN1-AS1:KYNU,chr14,55578606,-,chr2,143029627,+,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/179181112/ccs/1382_3078,295,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,SYNE3:TXNL4A,chr14,95475678,-,chr18,79973856,-,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/199169784/ccs/1827_2393,222,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,AC145212.2:RPL23A,chr14_GL000194v1_random,112792,-,chr17,28722723,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/84151717/ccs/858_1284,110,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,ZFYVE9:HSD17B4,chr1,52142403,+,chr5,119536423,+,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/68686593/ccs/5297_6133,280,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,B2M:TMEM243,chr15,44711613,+,chr7,87199057,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/200343711/ccs/4539_5390,100,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,PIF1:BABAM1,chr15,64822266,-,chr19,17278845,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/22940941/ccs/5002_6361,868,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,PSTPIP1:ADARB1,chr15,76995609,+,chr21,45225547,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/73537481/ccs/7825_9303,487,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,SOCS1:IMMP2L,chr16,11256079,-,chr7,111561923,-,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/121050917/ccs/4162_5273,125,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,RSL1D1:NAP1L1,chr16,11851408,-,chr12,76053110,-,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/186846774/ccs/7778_8277,116,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,POLR3E:NACA,chr16,22308225,+,chr12,56713683,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/83759483/ccs/2797_3628,312,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,LCMT1-AS1:GAS5,chr16,25111396,-,chr1,173866796,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230713_184949_s3/151916879/ccs/6157_6612,88,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,ANKS3:PQLC1,chr16,4729980,-,chr18,79943462,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/25824034/ccs/4847_5684,223,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,CRNDE:SEPT2,chr16,54923585,-,chr2,241337673,+,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/158668098/ccs/3762_6702,242,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,CTD-2012K14.6:KPNB1,chr16,67563295,-,chr17,47652694,+,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/42536571/ccs/5696_8667,163,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,NFAT5:ZNF148,chr16,69566374,+,chr3,125323444,-,Inf,0,1,FALSE,TRUE,TRUE,m84060_230713_184442_s3/193269398/ccs/967_1913,85,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,TXNL4B:CDC45,chr16,72088987,-,chr22,19514749,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/210242764/ccs/2558_3733,563,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,NARFL:VPS28,chr16,739643,-,chr8,144424268,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230713_184949_s3/39717675/ccs/35_660,176,PotentialTransSplicing,-
DepMap_AS010_v2_MJ.bam.fastq,WWOX:ADK,chr16,78432752,+,chr10,74589282,+,Inf,0,1,TRUE,TRUE,TRUE,m84060_230713_184442_s3/129699613/ccs/2224_3865,1170,PotentialTransSplicing,-
