sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
DepMap_AS010_v1_VCAP.refine.bam.fastq,LMAN2:AP3S1,chr5,177351466,-,chr5,115866670,+,61484.796,0,28,NA,FALSE,TRUE,m84056_230620_213907_s3/121901634/ccs/1105_1861,199,LowConfidence,Yes
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:RP11-618P17.4,chr14,49586811,+,chr19,34401870,+,Inf,0,20,NA,FALSE,TRUE,m84056_230620_213907_s3/168366730/ccs/3126_3908,232,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:RP11-618P17.4,chr14,49586659,+,chr19,34401865,+,Inf,0,10,NA,FALSE,TRUE,m84056_230620_213907_s3/165286389/ccs/4640_5282,80,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:RP11-338K17.8,chr14,49586824,+,chr12,123708058,-,Inf,0,10,NA,FALSE,TRUE,m84056_230620_213907_s3/187109668/ccs/11145_11742,246,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,C16orf70:C16orf86,chr16,67110237,+,chr16,67667092,+,556.855,0,9,NA,FALSE,TRUE,m84056_230620_213907_s3/104599265/ccs/9821_10717,149,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:NONO,chr14,49586809,+,chrX,71300477,+,Inf,0,7,NA,FALSE,TRUE,m84056_230620_213907_s3/153159280/ccs/3751_4680,231,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:GOLM1,chr14,49586807,+,chr9,86026447,-,Inf,0,5,NA,FALSE,TRUE,m84056_230620_213907_s3/148505374/ccs/9852_10395,230,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,C15orf57:CBX3,chr15,40561982,-,chr7,26201745,+,Inf,0,4,NA,FALSE,TRUE,m84056_230620_213907_s3/158731308/ccs/3083_4284,315,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,C15orf57:CBX3,chr15,40562776,-,chr7,26201769,+,Inf,0,4,NA,FALSE,TRUE,m84056_230620_213907_s3/100669178/ccs/6474_6882,293,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,AL049564.1:RPL14,chrX,67545294,+,chr3,40462052,+,Inf,0,4,NA,FALSE,TRUE,m84056_230620_213907_s3/138479424/ccs/4940_6427,1262,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,TTC6:RP11-356O9.1,chr14,37596005,+,chr14,37564219,+,31.786,0,3,NA,FALSE,TRUE,m84056_230620_213907_s3/124781957/ccs/4097_5513,365,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RC3H2:RGS3,chr9,122859043,-,chr9,113536796,+,9322.247,0,3,NA,FALSE,TRUE,m84056_230620_213907_s3/112398757/ccs/704_1881,287,LowConfidence,Yes
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:CYP51A1,chr14,49586659,+,chr7,92112791,-,Inf,0,3,NA,FALSE,TRUE,m84056_230620_213907_s3/249168676/ccs/3247_3974,81,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:SLC35F6,chr14,49586796,+,chr2,26780025,+,Inf,0,3,NA,FALSE,TRUE,m84056_230620_213907_s3/156571337/ccs/6907_8257,217,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,AC090950.1:APP,chr3,15738686,+,chr21,25880930,-,Inf,0,3,NA,FALSE,TRUE,m84056_230620_213907_s3/127273315/ccs/1724_2012,173,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:SHROOM3,chr14,49586796,+,chr4,76781338,+,Inf,0,3,NA,FALSE,TRUE,m84056_230620_213907_s3/73008439/ccs/2429_4538,218,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:RCC1,chr14,49586824,+,chr1,28509024,+,Inf,0,3,NA,FALSE,TRUE,m84056_230620_213907_s3/120983133/ccs/73_934,246,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,AL139099.3:RP11-618P17.4,chr14,49586742,+,chr19,34401852,+,Inf,0,3,NA,FALSE,TRUE,m84056_230620_213907_s3/80940592/ccs/1686_2149,164,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,SNORD116-15:RPLP1,chr15,25081370,+,chr15,69455262,+,44373.892,0,2,NA,FALSE,FALSE,m84056_230620_213907_s3/219086994/ccs/2308_2544,84,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RNU6-1:ACTG1,chr10,13217373,+,chr17,81511435,-,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/140706884/ccs/9357_10606,106,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,CKAP5:COA5,chr11,46808129,-,chr2,98600038,-,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/110101557/ccs/43_1202,516,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,ZDHHC24:DOPEY2,chr11,66536515,-,chr21,36293880,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/122292887/ccs/4862_5256,147,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,NUPL1:LRPPRC,chr13,25338665,+,chr2,43886866,-,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/17958012/ccs/10176_12510,1684,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:LLGL1,chr14,49586703,+,chr17,18244447,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/34673618/ccs/74_630,125,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,AL139099.3:APP,chr14,49586751,+,chr21,25880930,-,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/22677137/ccs/4194_4482,173,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:GNS,chr14,49586824,+,chr12,64714097,-,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/235867279/ccs/8968_9869,246,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:CCDC163P,chr14,49586824,+,chr1,45494432,-,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/112722760/ccs/2961_3705,246,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:EBLN3,chr14,49586848,+,chr9,37088378,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/186975221/ccs/4917_6206,271,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,SNORD3B-1:F2RL1,chr17,19062425,+,chr5,76834613,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/119867936/ccs/5364_6586,516,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,BSG:COA6,chr19,579567,+,chr1,234373599,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/231801586/ccs/7863_8590,165,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,ZFP64:RPSAP58,chr20,52186835,-,chr19,23782376,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/187568398/ccs/8077_9286,397,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,GTF3C3:LINC00657,chr2,196797812,-,chr20,36045778,-,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/204475854/ccs/795_1209,256,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL4P:EBLN3,chr3,15738652,+,chr9,37088394,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/101908747/ccs/8733_9873,139,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,AC090950.1:CYP51A1,chr3,15738682,+,chr7,92112680,-,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/262145625/ccs/1615_2311,169,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL4P:CYP51A1,chr3,15738721,+,chr7,92112651,-,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/238486380/ccs/4737_5442,208,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,PJA2:RPL13A,chr5,109378555,-,chr19,49491480,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/135266743/ccs/2816_4075,1067,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,OCLN:STEAP2,chr5,69553630,+,chr7,90234978,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/110495253/ccs/10359_11296,294,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SK:DEGS1,chr6,52995894,+,chr1,224193056,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/69013659/ccs/65_459,275,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,PNPLA8:PAPSS1,chr7,108510364,-,chr4,107614249,-,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/227284606/ccs/5257_6010,157,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RAD23B:SLC12A2,chr9,107331220,+,chr5,128188564,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/257165656/ccs/44_3602,2435,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,C9orf78:RPL15,chr9,129828067,-,chr3,23923474,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/253365080/ccs/2286_4087,1001,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,SCARNA9:REEP5,chr11,93721653,+,chr5,112877996,-,Inf,0,2,NA,FALSE,TRUE,m84063_230620_211331_s3/58267218/ccs/1024_2784,142,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:TRAF3IP1,chr14,49586659,+,chr2,238400151,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/29561193/ccs/4244_5085,81,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:BCL10,chr14,49586666,+,chr1,85266743,-,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/173476811/ccs/3774_4361,88,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:MCCC2,chr14,49586688,+,chr5,71657586,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/249105715/ccs/1901_3134,110,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:NONO,chr14,49586803,+,chrX,71298795,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/140903710/ccs/7675_9155,225,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:TMED4,chr14,49586806,+,chr7,44578813,-,Inf,0,2,NA,FALSE,TRUE,m84063_230620_211331_s3/137629532/ccs/8150_8881,227,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:ASB16-AS1,chr14,49586822,+,chr17,44183067,-,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/142280765/ccs/5278_7592,244,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:SNHG20,chr14,49586824,+,chr17,77094515,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/132321144/ccs/3109_3834,246,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL1:KIF18B,chr14,49586833,+,chr17,44925410,-,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/94440577/ccs/7365_8320,255,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,Metazoa_SRP:GAS5,chr14,49853680,-,chr1,173865077,-,Inf,0,2,NA,FALSE,TRUE,m84063_230620_211331_s3/205915620/ccs/7180_8399,228,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL2:COLCA1,chr14,49862597,-,chr11,111292023,-,Inf,0,2,NA,FALSE,TRUE,m84063_230620_211331_s3/224987901/ccs/7726_9219,254,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,RN7SL2:MPI,chr14,49862605,-,chr15,74898587,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/140578776/ccs/44_1141,246,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,ZDHHC7:ABCB9,chr16,84990465,-,chr12,122935414,-,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/209586463/ccs/5590_7335,284,LowConfidence,Yes
DepMap_AS010_v1_VCAP.refine.bam.fastq,ACPP:MSMO1,chr3,132357470,+,chr4,165342620,+,Inf,0,2,NA,FALSE,TRUE,m84056_230620_213907_s3/15992528/ccs/1543_3891,1805,LowConfidence,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,GDE1:TMC5,chr16,19507687,-,chr16,19497121,+,10.569,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/166003656/ccs/7723_8928,673,PotentialTransSplicing,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,CCDC74B:SMPD4,chr2,130144747,-,chr2,130157396,-,12.646,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/236785893/ccs/10679_13638,281,PotentialTransSplicing,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,GCN1L1:RPLP0,chr12,120183569,-,chr12,120197462,-,13.888,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/130943260/ccs/7383_8195,444,PotentialTransSplicing,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,SMIM11:KCNE2,chr21,34385644,+,chr21,34370467,+,15.174,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/247071778/ccs/10471_11355,326,PotentialTransSplicing,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,ARL17A:LRRC37A2,chr17,46570759,-,chr17,46553400,+,17.36,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/80940076/ccs/5164_5856,329,PotentialTransSplicing,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,USP16:RWDD2B,chr21,29027974,+,chr21,29006651,-,21.321,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/155980579/ccs/9574_10625,159,PotentialTransSplicing,-
DepMap_AS010_v1_VCAP.refine.bam.fastq,PARPBP:NUP37,chr12,102124041,+,chr12,102101104,-,22.936,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/63833158/ccs/5714_6759,237,PotentialTransSplicing,-
