ID	Gene1	Gene2	NumSupp	Chrom1	Breakpoint1	Chrom2	Breakpoint2	SupportingReads
GF014	EBNA1BP2	C20orf27	1	chr1	43181605	chr20	3755466	05b0f815-1745-5bff-8d4d-550a31ab08ab
GF015	LRIG2	TRPM3	1	chr1	113114861	chr9	70620357	060f59ee-69bf-feba-ace5-841ae56ec8dc
GF016	AGAP2	RNF150	4	chr12	57737096	chr4	140926006	e2afb79e-c5a4-79d1-6877-a5cbfdfb0e66,06d19a7c-72a1-d702-3c9c-b630bfc27998
GF017	RP11-206M11.7	PLEKHA8	2	chr3	149324880	chr7	30055257	e83cbbe7-1a31-db24-3538-0d53358bac10
GF018	KRT33B	MAP3K7	2	chr17	41365393	chr6	90560186	d24b7a0e-c264-6712-7c27-04cea9b1be8a
GF019	KRT33B	MAP3K7	2	chr17	41365433	chr6	90568610	8f7d5936-8149-edc9-b6fa-a92c2f5e4b6e
GF020	KRT33B	MAP3K7	1	chr17	41365391	chr6	90556549	07a95259-f581-4c30-37e3-a969901331d2
GF021	WNK1	SLC6A2	6	chr12	889137	chr16	55669695	b122b96d-be1d-37be-dbfc-9ebf519fab38
GF022	ALX4	SKIL	11	chr11	44267493	chr3	170381240	e5e2fd8e-9a4b-fb51-fc2a-dc9e8429df29,121c9ee9-7243-341f-2b0e-3868284bb866,62cd3dc0-4898-b08e-620d-3a2766438b1a,b2e7a150-42e5-8d3b-5fda-dc32d24d5831
GF024	ALX4	SKIL	1	chr11	44267493	chr3	170390265	82177e16-e064-7723-ce18-4f391c403144
GF025	CDCA4	FAT2	2	chr14	105011850	chr5	151527239	229dd7c5-ab5d-9f09-01ac-d371318e3eb9
GF028	RAX2	PDE1C	2	chr19	3771548	chr7	31850719	88ef21c0-1bd1-8dcd-0f1f-f87415442e74
GF026	RAX2	PDE1C	1	chr19	3771542	chr7	31824921	f9690d68-e62b-9656-2415-d59074434039
GF027	RAX2	PDE1C	1	chr19	3771593	chr7	31848096	d3f81828-7199-68cb-6ced-ae2a44131a64
GF029	RAX2	PDE1C	1	chr19	3771534	chr7	31837252	41149b8e-9fbe-7aa7-be6f-3a1275791edb
GF030	RP5-1021I20.4	DHX33	1	chr14	73898076	chr17	5455995	09da5aa3-63b4-6404-054d-6cb7774fa463
GF031	AC084219.2	DGCR14	5	chr19	44067272	chr22	19135174	a427b0dc-f0f0-4580-dba2-cb12133ffc93,0a81f492-93d8-ad73-e34c-ffe272f601ae,0eb2d538-56dd-5bd3-8dd0-fa5f149f721a
GF032	PRAMEF8	ZNF774	4	chr1	13284091	chr15	90358956	ffe7a813-05f0-be3b-bd70-4908dcd37a44,0acc6db5-0a57-719a-f6c9-9bb0c1010cf5,4701370e-2bf8-9ee9-8651-23a9a06912fc
GF033	PRAMEF8	ZNF774	1	chr1	13284111	chr15	90354763	18b1bc2e-dab9-b060-9ff4-1e7e105ab356
GF034	PMF1-BGLAP	LRRC55	7	chr1	156232417	chr11	57187368	fcde2f58-1474-8c8c-677b-ae5ece6b0c88,432fac5e-8550-530b-2597-d0bd38b7e2ca
GF035	ENTPD6	VGF	5	chr20	25213391	chr7	101164786	f303794f-e2b4-1005-a9d7-fe1bc1430c0f,1036db7b-3cf1-09ce-d489-bb3f7c407f47
GF036	GSKIP	MRM1	3	chr14	96382319	chr17	36607796	b7a44e00-acbb-d815-6427-4592bef59e24
GF037	GSKIP	MRM1	1	chr14	96385520	chr17	36607797	8136ef52-4fb0-af4d-c463-803f12f81ffa
GF038	COL6A6	GFM1	7	chr3	130675201	chr3	158645777	fd721036-a4cd-4aae-6393-b060db20e80c,76cbc7c6-18dd-5dc7-6122-0cf548f0aba2,a80e78bf-4221-c76b-aed1-38b907b7dff6
GF039	DAGLA	KLB	5	chr11	61734846	chr4	39437996	6c784b76-3eaf-4914-37fc-6235056603e2,118dfc8a-d1ac-0f1d-e355-d5e7b8fcdfae,1dc2341e-3e28-e697-7b10-b1287f2636a9,2bab923d-af24-c42f-bf6d-09ec544967ee
GF040	RP11-333E1.1	MAGEB18	6	chr17	5221296	chrX	26139332	f7c47b0f-0f13-edb2-8a15-245cd8d9d688,52769a57-25bc-7b9c-ef4c-7624ec227736,dad55fb9-26ef-831d-1861-5b4bf7521dad
GF041	PAWR	FBXW8	3	chr12	79621086	chr12	116988691	dd9ae0f7-f85c-2ef3-0ea2-ba710855d11e,53912984-de77-bbee-8503-c1e4ae8adc3d
GF042	PAWR	FBXW8	2	chr12	79613575	chr12	116988710	52935acd-762e-6af9-bb5e-a81da75566d4
GF043	PPP2R1B	RP4-777O23.3	5	chr11	111755033	chr7	30500539	ef4535dd-9c35-4e2c-ac5e-c2aee2adfb24
GF044	ITGB3	GDNF	6	chr17	47290252	chr5	37816135	b777faea-272d-cf98-f2a6-1cfcf2bee2a0,8bfd9414-3441-7658-a96e-d5e558ffb360,a2903047-8c42-baa0-113f-bf6eab5bde4f
GF045	PIK3CD	ZNF512B	15	chr1	9654196	chr20	63967522	cfb26d08-44a1-7267-1432-09ffc8f0b533,1c16aec4-0c10-4a9e-8e09-8ecd2bef7e61,74c045ab-befd-fe95-49f0-a5a6f4aca5a5,1c3b0aee-1708-85a4-6df4-a6dd2b5d16ff,2b0e0909-2348-7b75-e5ae-c35c6ef15a25,4fd600cd-4102-7981-f6f1-e42f3ee3efd8,8289c631-95a0-3fc5-a009-e5b19c1c1b87
GF046	C2orf43	RNF182	3	chr2	20801309	chr6	13976944	f24c5ac9-a6c1-bf11-0db7-cf9e60f6cd91
GF047	PTGDR	GPRC5B	1	chr14	52268645	chr16	19872842	188ee07c-387b-5aa2-a201-f12de4f67d0a
GF048	ATP2A3	EFNB3	4	chr17	3944798	chr17	7708527	fb1b152c-44f2-c09e-9094-e670590607a4,18dc02c2-4765-7eb4-bcaa-ce60e08d61da,d5605823-a748-239d-038d-01e9568c8c60
GF049	B3GALTL	DLG4	7	chr13	31323787	chr17	7203429	fbe8fdb9-2e61-e61f-7918-13bb1dbaa11d,71f7b8da-acb3-7510-1bbd-e11eaf82be21,92525c6a-3b9c-44f3-c2d8-ce697510381b
GF050	FXYD3	U2AF1	1	chr19	35119416	chr21	43100490	bf902771-ab97-a338-1113-c8d6460519d1
GF051	FXYD3	U2AF1	1	chr19	35119416	chr21	43104367	4c7a755c-4027-4619-cf42-d1c59637c17d
GF052	FXYD3	U2AF1	1	chr19	35121107	chr21	6496073	19c4dc11-f29b-f1cf-52af-be9747a8e044
GF053	SSR3	AC008697.1	12	chr3	156548904	chr5	159322498	f707a021-88ef-2ea8-048f-b429f5cf2fc4,1aa4a34c-9365-51bf-1f98-e686171f4465,55a9e08f-0136-7c40-9fa8-234845e1c987,ac018be8-9cf2-1760-fb48-79ca1f4bbca5
GF055	ZNF257	SURF6	8	chr19	22073469	chr9	133332553	ca1ec71d-28ae-04a3-e9d4-ac6bb1e48319,383ea21d-8fc4-0540-8667-128be4a541a1
GF056	HNRNPCL1	ZNF774	6	chr1	12917673	chr15	90358955	b9fc4f4d-a013-2da7-4b06-019f0f1b467f,6b2b58a7-0a6d-01ef-8ba7-8bd30289c204
GF057	AKAP11	ACER2	15	chr13	42313892	chr9	19423970	c97adcc7-d708-d9db-eb57-969281ef17b8,840fc015-37ff-d00d-f846-0a8dd3be31d3,8d81afc4-d4b9-7f55-afd9-13a0782bfabe,a8cf94e7-009a-7773-b2ce-50143a5c4355,9104b048-3d0f-9a69-290b-dd19a9e4816d
GF059	AKAP11	ACER2	1	chr13	42313892	chr9	19409184	b696d675-5354-95df-99ac-2950e9b90426
GF060	HDGF	MT1M	9	chr1	156744300	chr16	56633405	f7b0be99-5d7c-156f-4823-67b5e3a44e0c
GF061	MPRIP	LYZL4	1	chr17	17205859	chr3	42407345	20cc1cd9-2a37-607e-729f-52f1bd6a472c
GF062	ZSCAN20	CBX3	5	chr1	33491143	chr7	26211754	95551c58-1b7d-6fb1-5b97-454c6aa95e82,22fa1cd8-ee81-552b-f64f-2517570689a4
GF063	ZSCAN20	CBX3	1	chr1	33491063	chr7	26208525	8c36aad3-446d-6ef9-a55d-a56a4967d8ba
GF064	CALCOCO2	NCOA3	2	chr17	48860442	chr20	47653437	52dd807d-8205-2bfb-e6d7-87473386c7ac
GF065	TYW3	SLC7A6OS	1	chr1	74738702	chr16	68302387	e3afc261-109a-5e9e-e132-4c1d580a99e3
GF066	TYW3	SLC7A6OS	1	chr1	74736589	chr16	68302379	282957d9-8db6-e091-57b7-155d90a5e898
GF067	CREB3L2	PNMA3	13	chr7	137922588	chrX	153056949	73b28f48-36e9-c421-d1c5-00af04bb36ac,285b2ed9-d539-95a2-b686-6e11b9468a7a,2aec234c-4a75-341c-68d1-55ad05087e19,33943750-1242-dd23-7a18-24490549c8f6,55cb55bc-cbc4-ae22-7c2c-f7c349e446c6,60441bb5-798e-ca55-2842-86db9f594427,65aa36dd-73ff-34a4-8148-854b101961c0,2c7721e0-2b23-87cb-6a7f-5d76f08ad2cc,67d83e4e-d660-6dcb-c1be-2ecad0a782da
GF068	VAPA	SOX18	1	chr18	9954645	chr20	64049169	28e58b8f-8da1-759e-842c-e23b3235892d
GF069	FAM46C	UACA	6	chr1	117622841	chr15	70691323	bdb475aa-dacc-32db-559b-da92b8f966c3,37d2b33a-a989-f8b6-8bb4-f8fc759a4147
GF070	FAM46C	UACA	1	chr1	117623052	chr15	70695024	e746097d-3313-9484-0b2c-fa23079be82c
GF071	KCTD14	PLA2G3	3	chr11	78017262	chr22	31138286	942e86ef-1b5e-3d20-3a62-0aff75d5139e,72232ebd-94cc-0333-5fda-eda9d0432910
GF072	DCDC2	C6orf58	1	chr6	24353567	chr6	127578683	fe92b11d-4c90-0a76-fff1-1d8b73ca04a3
GF073	DCDC2	C6orf58	1	chr6	24353567	chr6	127581196	aa1ebb09-7908-4d59-ee0e-0e34b8a79149
GF074	DCDC2	C6orf58	1	chr6	24357457	chr6	127580270	31ed7a14-8d9c-c765-7f6a-5a48546177ad
GF075	YME1L1	ZFR	5	chr10	27148904	chr5	32420092	73b12e1a-0ff8-dfa6-0de0-894c5b0a41b4,32205796-6587-84b8-5e71-171a8a8ae772,5429cf37-393c-f181-71f9-5083972b1861
GF076	YME1L1	ZFR	1	chr10	27148905	chr5	32415172	e7f995a8-4566-093c-6baa-5dafcce0c36e
GF077	MAP1LC3C	GJB1	6	chr1	241998773	chrX	71223690	fffd9f73-abae-5217-f5a9-40a3ecf2caaf,e9e97846-bd46-00ef-e0f5-c96598a9627c,32241ee0-ab54-d841-78af-fc7220a8f4b3,7c3078f6-6745-fd86-f21d-63dfd0e1d506
GF078	AADACL4	LPAR2	2	chr1	12644712	chr19	19627227	7b37bded-9567-1c07-b06d-42450ff3638c
GF079	ARHGEF4	EPPIN-WFDC6	1	chr2	130914049	chr20	45542713	33c6ac8f-89f2-32b7-43e1-f758ac0af274
GF080	ASPM	TNS3	2	chr1	197133542	chr7	47529061	ab23ad18-1716-1c7c-2e60-956bb2096b36
GF081	ASPM	TNS3	1	chr1	197124305	chr7	47529040	34cf69b8-bbf7-ab5c-4b44-25bb3cd66387
GF082	VMO1	HOPX	1	chr17	4785947	chr4	56655991	35a882fb-696d-a3ad-1441-5367da8863eb
GF083	TMEM101	WWP1	4	chr17	44015156	chr8	86448281	97ca3312-0ce1-2adf-1d5d-6e595f755ee5,35ce033f-86d1-13f6-9e72-de1fc395c260,8dfc9d86-1b8b-5cd8-64cf-a290f4719e94
GF084	CIDEB	MAMDC2-AS1	4	chr14	24310734	chr9	70044225	fb2225fe-ee6c-0d7c-4dfb-d6d95f4740a5
GF085	WASF2	CPNE4	2	chr1	27428756	chr3	131685952	da4e75cc-57b1-988b-3d1e-bc96ce9804cb
GF086	THRAP3	HEPACAM	5	chr1	36282554	chr11	124935921	51030865-bd25-97ad-8ccc-92d75bf27f2a,3989f4cf-2d4d-feb6-240e-98764d8037e6,3fe9808b-6d27-0315-6f2f-82b724a84e37
GF087	THRAP3	HEPACAM	2	chr1	36286554	chr11	124935947	b43cc04f-126c-9f44-9618-24fddf9e28c1
GF088	MAN1A2	GPR26	2	chr1	117499515	chr10	123687924	ea61d8c4-3872-506e-8d51-82b6e948b396
GF089	MAN1A2	GPR26	1	chr1	117499550	chr10	123674827	bbf8ea9d-145f-6924-ae9d-3f613b41a0be
GF090	PAPLN	SELT	1	chr14	73261175	chr3	150611495	393f41e3-7baf-d3cd-adf3-54b1743f7f0c
GF091	RP11-793H13.10	CLIC1	1	chr12	53507025	chr6	31734248	3a58e64d-b1c8-6fcd-3472-58f0e478d126
GF092	SLC25A41	PNPLA8	6	chr19	6433485	chr7	108479382	7e7b67f8-66fe-a62c-cb7b-e3a061c85be8,3c495857-7c78-e44d-4d32-035680312cf3,79008123-4e88-8221-7005-0d033461bef7
GF093	SLC25A41	PNPLA8	1	chr19	6433490	chr7	108472546	af7a2c10-227f-71a0-a669-17b2e4c8e9e6
GF094	GALE	TAX1BP3	1	chr1	23797797	chr17	3668487	40da0689-ceb0-310e-eea5-20343b0efe86
GF095	TPI1P1	LMO7DN	1	chr1	76699920	chr13	75873941	41cbf035-ff09-c52c-69f7-21a5f003068c
GF096	UBBP4	HOXB7	3	chr17	22204169	chr17	48614284	a12d8839-b788-7703-d51e-c4fd2e86027d,4494ea1e-bf23-53d5-9be3-b6ad83f9f79b
GF097	RPL36	POLR1A	2	chr19	5686991	chr2	86047224	ee6b1bf5-00f9-5b5b-6455-7f26415efd74
GF098	RPL36	POLR1A	1	chr19	5686989	chr2	86044299	d7cce530-421e-828d-946d-cdcf645b414d
GF099	AC015849.2	SGCA	1	chr17	35878628	chr17	50168565	4bd25a87-22b2-4351-50b6-ca7629c723b7
GF0100	OBP2A	REPS2	1	chr9	135548805	chrX	17103716	4c6bf7e4-7a40-4375-332c-dbf04fbd838a
GF0101	PARM1	FOXO4	7	chr4	75033886	chrX	71101740	e72deb83-8192-923c-c1e5-29dc6f3ee1c6,4c9a50ae-26f4-2205-2c76-51e556413e19,846e6f4b-3119-450e-d072-7b485dd49a42
GF0103	CBLN3	CYP2W1	4	chr14	24428757	chr7	985170	b5bd85c3-2b25-497f-4747-82c9887174b4,8a3b1acb-1441-3413-b9fd-879f52a07790
GF0104	CD79A	AP1S3	5	chr19	41879652	chr2	223775984	d3639257-60fe-6eec-59f7-da74a7ed6ea1,51148c01-2ed1-e168-383d-fd361b4f358d,634454d6-c7dc-0f10-791e-0ce648df1d0b
GF0105	CD79A	AP1S3	1	chr19	41879642	chr2	223765250	a7e436bc-4866-4309-16bf-cd4fcc3af9f7
GF0106	RP1-15D23.2	BNIP1	3	chr1	173041609	chr5	173146933	d23b4f43-6dd6-d2c7-762a-5db53cff5c45
GF0107	SLC10A1	NATD1	6	chr14	69786101	chr17	21243238	b9cc8a34-e847-3a91-0dc0-45b91aa65c8b
GF0108	SRPRB	CCND3	1	chr3	133806001	chr6	41936687	54d78b70-19d7-9054-65ee-bc64087dc3e8
GF0109	BAG3	CLEC4E	1	chr10	119672329	chr12	8537117	555c4ed4-8b2b-e2d7-dda9-6348059330f2
GF0110	CHRNA10	OGT	1	chr11	3671257	chrX	71536214	556ddc50-06cf-a0b1-71ba-f84e15b86981
GF0111	CD63	POLR2D	1	chr12	55726792	chr2	127850593	58fe9c53-d777-02ba-f78a-2b199c5f1106
GF0112	KCTD1	UBXN2B	1	chr18	26501249	chr8	58433236	59824fed-81b7-12ef-d775-c3b5a59d61b8
GF0113	CD244	GPR155	1	chr1	160841584	chr2	174439988	59cdf361-71ba-9c69-a876-00706e7b24ff
GF0114	TTYH2	OR5V1	10	chr17	74237513	chr6	29427733	ec995175-8092-8a74-1b4e-ab89e97692dd,6464e8f9-516a-e547-0b7a-1484337f8c3e,82d6a722-217c-9586-3703-75ec0888f607,b86f6a5b-179f-6793-0f56-8c55e2ef9138,5ceb57fc-d0d4-ef6c-046b-9263bc393bc3,b6c11f2f-9948-3b71-d85c-fc5ac5b3e7db
GF0115	ANGPT4	RP1	2	chr20	915972	chr8	54624674	e8c726f4-a910-6f2d-a0be-7f1fd138d408
GF0116	RP11-517H2.6	PNPLA8	2	chr6	167136035	chr7	108565829	f316054e-684e-b4d1-c543-1089cd0b3db7
GF0117	GDI2	TCIRG1	1	chr10	5786024	chr11	68047969	64afb3e9-56af-8655-9fc8-21de90126940
GF0118	SLC35D1	PRR20C	2	chr1	67021603	chr13	57154498	fd5bc406-0f31-d624-1016-538c93d996ce
GF0119	MNDA	TTC21A	1	chr1	158846001	chr3	39110029	6717ecba-51c2-c5a3-e2f7-dd59ace7fb37
GF0120	EIF3I	CCR10	1	chr1	32224122	chr17	42680564	67e72c65-d1c5-3e26-627d-a7c6823b3b06
GF0121	C1QTNF4	RHNO1	3	chr11	47590799	chr12	2885533	d6462e3a-8c4a-9862-eb8b-47e8ef8001c5,8663661f-b097-d565-e147-7e71ab31bad1
GF0122	LIPM	MLXIPL	3	chr10	88815216	chr7	73599693	aef2c0b0-2349-e413-991d-1b6a504b3d09,68ce7d32-9739-f963-202c-53826440676f
GF0123	S100A7L2	ARFIP1	1	chr1	153438199	chr4	152910168	69300f00-e041-48dc-5b1c-8f0c667de7c0
GF0124	CCDC146	BET1	1	chr7	77199181	chr7	93972633	879abd77-8725-4d45-2a8a-64983a38c769
GF0125	CCDC146	BET1	1	chr7	77199191	chr7	93975972	6ca928b3-8e1a-f561-1a22-345fb0ebeb35
GF0126	NBPF14	C9orf72	1	chr1	148567712	chr9	27567097	6fa06cff-6807-b070-7335-9f96ea5d7dfc
GF0127	SP3	EIF2B5	3	chr2	173956231	chr3	184182241	ed537635-eef1-eecb-87cd-ddd13e30feea,e28278bd-42a9-69b4-66b3-86ab035bf667
GF0128	AP5B1	NPVF	3	chr11	65780328	chr7	25226628	b06e2a39-1f95-7842-d014-87b6c5eaf93b,76b792aa-8679-1afb-118e-7c2eefce2dbe
GF0129	PTCH2	ATF6	1	chr1	44828515	chr1	161784015	79bf04e6-85dc-c926-4985-6a7797c2947b
GF0130	MSRA	GML	1	chr8	10245222	chr8	142875064	7a0edbba-19fa-a934-0648-e933a3e2a77c
GF0131	E2F7	YLPM1	3	chr12	77053184	chr14	74782324	f4686905-77a5-663b-050f-f65b66798f9c,ca752c1c-e876-fb08-7495-ee72e1bfa45c
GF0132	E2F7	YLPM1	1	chr12	77046327	chr14	74782324	7b508771-642f-a730-262d-b855eb5c07d9
GF0133	PAPLN	SAP30	1	chr14	73261170	chr4	173373516	7f58ad94-ee3a-e4e6-ef56-d50cae863819
GF0134	MGAT4C	YY1	3	chr12	85980431	chr14	100239914	dcf29ee8-0506-adbc-4b14-3650aca29e93,815fea45-57ec-91a0-4e88-10b3db6ad57b,8a63af38-1029-7adf-1813-71645ec3e45c
GF0135	CYP2B6	TTLL9	1	chr19	41012393	chr20	31925044	8183608c-2fd9-5259-31ac-a19d3037c120
GF0136	MAP3K8	MSLN	1	chr10	30447781	chr16	684065	d180c93e-950c-e31d-b546-eae07b8ddb0e
GF0137	MAP3K8	MSLN	1	chr10	30450321	chr16	684103	82170a35-b0e2-b41a-d7bf-3f3a53b5e03c
GF0138	NRAP	KATNAL2	1	chr10	113604852	chr18	47054433	848581b7-b5a1-6f0f-8d22-ad65311f939e
GF0139	FAM25C	CHRAC1	1	chr10	47997683	chr8	140514366	865c4e61-7d02-0d8e-a1fa-c2d45d6a9b2a
GF0140	IP6K1	HOXA1	3	chr3	49732937	chr7	27095265	f4ed3cbe-ca38-367b-d6ce-a693c9ab3366,928497c2-8ef4-ca12-d408-ada65e4d0588
GF0141	OLA1	FBXL13	1	chr2	174123182	chr7	102933803	8b14124c-3fd4-63dd-09d8-c636dd8fa35a
GF0142	ZDHHC16	LAMA4	1	chr10	97452413	chr6	112253957	8cc78e50-592f-5118-2114-ddd69fa7dcbb
GF0143	TMC5	P2RX5-TAX1BP3	1	chr16	19444105	chr17	3679594	d609d581-20ed-05db-2350-f078cfcb17d6
GF0144	TMC5	P2RX5-TAX1BP3	1	chr16	19460270	chr17	3679598	8ce29f6c-c930-acc7-97a0-3e742278d0e0
GF0145	CCDC181	METAP1	3	chr1	169422249	chr4	99043386	d1f2d6d3-c802-82f6-5483-205c78c14ab2
GF0146	KLRG1	HUS1	2	chr12	8995155	chr7	47975611	b98914e3-e772-442b-228b-d8f6c094243b
GF0147	PADI1	PKN2	1	chr1	17205300	chr1	88760259	9d3c1d98-a363-e8c2-67ce-fee22a2fa952
GF0148	FADS2	CHP1	3	chr11	61840519	chr15	41262854	f1c9e3ea-0ad8-379e-b452-47b36fff946b,a8d38a48-5017-30d6-2ed2-6f9cc72262c3
GF0149	FADS2	CHP1	2	chr11	61840525	chr15	41278809	d0fdae48-173d-d6f1-04f2-09627128fa75
GF0150	SSBP3	VASH1	2	chr1	54251792	chr14	76779054	d5de881d-29cc-45e3-742d-d72fa903f6e6
GF0151	ZFP69	ZNF727	1	chr1	40489549	chr7	64045624	a4ece82e-4cc9-6a92-66dd-83ac1e454655
GF0152	CNDP2	ACVR1	1	chr18	74520029	chr2	157765928	a4f7c6b5-4d4e-0c15-a806-5fdf2f69c9c8
GF0153	ARG2	SNX4	1	chr14	67651288	chr3	125498058	a825dfb4-d265-c515-3862-a97db24ab8b0
GF0154	IFNL2	IL6ST	1	chr19	39269818	chr5	55964303	a90ebdda-228b-0c78-e95e-68e97b830de4
GF0155	SON	ROS1	2	chr21	33567272	chr6	117393276	d3754500-a0d4-adea-18ab-6a84947ed14e
GF0156	C11orf53	SP8	3	chr11	111284372	chr7	20785583	f2b822df-5832-96d0-c660-83b7ab18c36b
GF0157	ZNF814	LECT2	1	chr19	57868549	chr5	135952879	afb30b74-5792-8085-9401-3242c29d09af
GF0158	NRAS	RIC8B	1	chr1	114709717	chr12	106823440	b1f77a76-a035-26fb-fb28-e8f5f82ba713
GF0159	SH3GLB1	NUP210L	1	chr1	86735177	chr1	154022266	b4c729da-038a-8206-241a-5f50014beba3
GF0160	PALD1	KRT84	2	chr10	70538324	chr12	52381366	d1c65f40-00c1-b332-315b-ccb255c9290a,b76d9c00-9cb1-00ed-f55b-007eac6455d0
GF0161	SLC30A2	SNAP47	1	chr1	26044996	chr1	227733003	bbf54553-0812-4868-7bda-2641fc2db1a3
GF0162	IFNG-AS1	TNMD	1	chr12	68159500	chrX	100585230	c03a02cc-11fc-d0c1-197d-c9194c87c351
GF0163	LDHB	C2orf54	2	chr12	21646999	chr2	240890083	d4b1f243-b8b0-16c6-5279-4919d094fd50
GF0164	ESPL1	ARHGAP28	2	chr12	53289087	chr18	6890544	faaf1dc8-1cd2-a4a5-868e-a631396dc159
GF0165	AKAP11	AC017081.2	1	chr13	42313917	chr2	206410699	c93d5ccb-0243-bf09-dcc7-17e5ae84d7da
GF0166	RP11-486O13.4	PRSS50	1	chr14	70457360	chr3	46717436	dbf579f0-da34-e78e-8291-ab219e82d9ed
GF0167	SLC35D1	PRR20D	1	chr1	67047325	chr13	57161051	dfc59e07-7e47-29d5-2a43-cfbb981b9f1a
GF0168	GLIS3	CASK	1	chr9	3829309	chrX	41745573	e1ac070c-4bbb-5bf7-3a8a-a71a616e04a2
GF0169	SNX9	ZNF623	1	chr6	157910014	chr8	143649897	e431eef2-77a7-c0df-fcd6-359517dd7ede
